date,ticker,close,volume
2016-08-11,BA,133.0,2275674.0
2016-08-12,BA,133.1,2522523.0
2016-08-15,BA,134.66,2812634.0
2016-08-16,BA,135.0,2759206.0
2016-08-17,BA,134.72,2854630.0
2016-08-18,BA,135.0,2030826.0
2016-08-19,BA,134.44,1922645.0
2016-08-22,BA,134.99,2520722.0
2016-08-23,BA,134.14,3481863.0
2016-08-24,BA,133.29,2133381.0
2016-08-25,BA,132.98,1921322.0
2016-08-26,BA,132.23,1973740.0
2016-08-29,BA,132.9,2380035.0
2016-08-30,BA,130.81,3437290.0
2016-08-31,BA,129.45,3639176.0
2016-09-01,BA,129.9,2807237.0
2016-09-02,BA,131.16,2631047.0
2016-09-06,BA,132.99,4151796.0
2016-09-07,BA,132.64,2198386.0
2016-09-08,BA,132.9,2618307.0
2016-09-09,BA,128.53,4892944.0
2016-09-12,BA,130.12,6381112.0
2016-09-13,BA,128.76,4552399.0
2016-09-14,BA,127.67,3955392.0
2016-09-15,BA,127.77,3476584.0
2016-09-16,BA,126.7,8035566.0
2016-09-19,BA,127.48,3168098.0
2016-09-20,BA,127.79,2639279.0
2016-09-21,BA,130.56,3227758.0
2016-09-22,BA,131.87,3252392.0
2016-09-23,BA,131.78,2330320.0
2016-09-26,BA,130.57,2219885.0
2016-09-27,BA,131.32,1939020.0
2016-09-28,BA,132.23,1769529.0
2016-09-29,BA,131.03,2199245.0
2016-09-30,BA,131.74,3117139.0
2016-10-03,BA,132.38,2435765.0
2016-10-04,BA,132.25,2829188.0
2016-10-05,BA,134.66,3137532.0
2016-10-06,BA,134.42,3614860.0
2016-10-07,BA,133.85,4299180.0
2016-10-10,BA,135.84,3343271.0
2016-10-11,BA,133.74,3606630.0
2016-10-12,BA,133.16,2264188.0
2016-10-13,BA,133.38,3544190.0
2016-10-14,BA,133.5,2317429.0
2016-10-17,BA,134.0,2435134.0
2016-10-18,BA,135.1,2271047.0
2016-10-19,BA,136.18,2265864.0
2016-10-20,BA,135.84,2539711.0
2016-10-21,BA,135.63,2205772.0
2016-10-24,BA,137.45,3814097.0
2016-10-25,BA,139.02,5206695.0
2016-10-26,BA,145.54,13270976.0
2016-10-27,BA,143.31,7857081.0
2016-10-28,BA,143.01,4636040.0
2016-10-31,BA,142.43,3075889.0
2016-11-01,BA,142.41,3244997.0
2016-11-02,BA,140.75,2781915.0
2016-11-03,BA,140.02,2277503.0
2016-11-04,BA,139.54,2951457.0
2016-11-07,BA,143.03,3228202.0
2016-11-08,BA,142.2,2822675.0
2016-11-09,BA,145.09,5494382.0
2016-11-10,BA,147.69,6507346.0
2016-11-11,BA,148.52,3585163.0
2016-11-14,BA,149.99,4490877.0
2016-11-15,BA,148.11,3856601.0
2016-11-16,BA,146.44,3553694.0
2016-11-17,BA,145.33,3655624.0
2016-11-18,BA,146.35,2214419.0
2016-11-21,BA,147.02,2825906.0
2016-11-22,BA,149.52,3770002.0
2016-11-23,BA,149.74,3070099.0
2016-11-25,BA,150.04,962387.0
2016-11-28,BA,149.77,4728764.0
2016-11-29,BA,151.64,3945317.0
2016-11-30,BA,150.56,3990972.0
2016-12-01,BA,152.39,2843930.0
2016-12-02,BA,152.25,2105571.0
2016-12-05,BA,152.16,2855946.0
2016-12-06,BA,152.24,3476254.0
2016-12-07,BA,154.14,2955753.0
2016-12-08,BA,155.39,2928370.0
2016-12-09,BA,156.49,2707872.0
2016-12-12,BA,157.16,4247679.0
2016-12-13,BA,156.66,5650374.0
2016-12-14,BA,154.47,3640207.0
2016-12-15,BA,153.77,2889324.0
2016-12-16,BA,154.5,5885499.0
2016-12-19,BA,156.18,3002737.0
2016-12-20,BA,156.39,2270137.0
2016-12-21,BA,157.48,2326366.0
2016-12-22,BA,157.46,3955251.0
2016-12-23,BA,157.81,2135528.0
2016-12-27,BA,157.48,1858139.0
2016-12-28,BA,156.1,1810021.0
2016-12-29,BA,155.69,1803955.0
2016-12-30,BA,155.68,2028362.0
2016-01-04,BAC,16.43,114855342.0
2016-01-05,BAC,16.43,66591885.0
2016-01-06,BAC,16.08,102669915.0
2016-01-07,BAC,15.5,116188238.0
2016-01-08,BAC,15.2,124670826.0
2016-01-11,BAC,15.31,104581569.0
2016-01-12,BAC,15.31,99949556.0
2016-01-13,BAC,14.9,119412972.0
2016-01-14,BAC,14.99,125809900.0
2016-01-15,BAC,14.46,172228199.0
2016-01-19,BAC,14.24,185641283.0
2016-01-20,BAC,13.69,249990820.0
2016-01-21,BAC,13.36,188802260.0
2016-01-22,BAC,13.56,169961438.0
2016-01-25,BAC,12.96,186248993.0
2016-01-26,BAC,13.31,124183841.0
2016-01-27,BAC,13.36,123984025.0
2016-01-28,BAC,13.53,110951618.0
2016-01-29,BAC,14.14,159925361.0
2016-02-01,BAC,13.96,105699706.0
2016-02-02,BAC,13.23,146990214.0
2016-02-03,BAC,13.03,257591135.0
2016-02-04,BAC,13.25,179319106.0
2016-02-05,BAC,12.95,125785587.0
2016-02-08,BAC,12.27,221271714.0
2016-02-09,BAC,12.2,247227500.0
2016-02-10,BAC,11.98,227371472.0
2016-02-11,BAC,11.16,374686686.0
2016-02-12,BAC,11.95,245320697.0
2016-02-16,BAC,12.25,194138587.0
2016-02-17,BAC,12.56,221671695.0
2016-02-18,BAC,12.24,161492893.0
2016-02-19,BAC,12.13,120974304.0
2016-02-22,BAC,12.54,88785977.0
2016-02-23,BAC,12.16,104401671.0
2016-02-24,BAC,12.13,159423970.0
2016-02-25,BAC,12.32,103003028.0
2016-02-26,BAC,12.7,160262798.0
2016-02-29,BAC,12.52,123480562.0
2016-03-01,BAC,13.19,153473420.0
2016-03-02,BAC,13.41,139562706.0
2016-03-03,BAC,13.5,105031428.0
2016-03-04,BAC,13.54,171338150.0
2016-03-07,BAC,13.53,97565818.0
2016-03-08,BAC,13.06,124883295.0
2016-03-09,BAC,13.14,92198484.0
2016-03-10,BAC,13.27,123467835.0
2016-03-11,BAC,13.79,120366396.0
2016-03-14,BAC,13.64,87695689.0
2016-03-15,BAC,13.57,80403985.0
2016-03-16,BAC,13.31,149645421.0
2016-03-17,BAC,13.4,122129018.0
2016-03-18,BAC,13.79,146530926.0
2016-03-21,BAC,13.84,104633493.0
2016-03-22,BAC,13.76,83196383.0
2016-03-23,BAC,13.62,95747961.0
2016-03-24,BAC,13.68,94772909.0
2016-03-28,BAC,13.62,54455597.0
2016-03-29,BAC,13.42,101606836.0
2016-03-30,BAC,13.48,85876825.0
2016-03-31,BAC,13.52,79560389.0
2016-04-01,BAC,13.56,73092379.0
2016-04-04,BAC,13.51,59638541.0
2016-04-05,BAC,13.19,78398301.0
2016-04-06,BAC,13.27,62509221.0
2016-04-07,BAC,12.85,105619597.0
2016-04-08,BAC,12.88,76527808.0
2016-04-11,BAC,12.97,79266678.0
2016-04-12,BAC,13.27,100558608.0
2016-04-13,BAC,13.79,138454434.0
2016-04-14,BAC,14.14,179342548.0
2016-04-15,BAC,14.0,87934720.0
2016-04-18,BAC,14.17,81952829.0
2016-04-19,BAC,14.45,107054754.0
2016-04-20,BAC,14.93,115452870.0
2016-04-21,BAC,14.9,121502366.0
2016-04-22,BAC,15.11,83399543.0
2016-04-25,BAC,14.96,70489478.0
2016-04-26,BAC,15.09,84745857.0
2016-04-27,BAC,15.02,115753717.0
2016-04-28,BAC,14.79,78536135.0
2016-04-29,BAC,14.56,122108474.0
2016-05-02,BAC,14.77,68882814.0
2016-05-03,BAC,14.36,110487308.0
2016-05-04,BAC,14.13,99238480.0
2016-05-05,BAC,14.05,73052136.0
2016-05-06,BAC,14.11,76555048.0
2016-05-09,BAC,13.99,55342432.0
2016-05-10,BAC,14.3,59857712.0
2016-05-11,BAC,14.2,68041516.0
2016-05-12,BAC,14.14,72550966.0
2016-05-13,BAC,13.88,86141548.0
2016-05-16,BAC,13.93,57848601.0
2016-05-17,BAC,14.01,76237641.0
2016-05-18,BAC,14.69,151871694.0
2016-05-19,BAC,14.53,106156946.0
2016-05-20,BAC,14.52,81195479.0
2016-05-23,BAC,14.47,66278981.0
2016-05-24,BAC,14.68,96140736.0
2016-05-25,BAC,14.92,123568712.0
2016-05-26,BAC,14.7,65307024.0
2016-05-27,BAC,14.88,62383643.0
2016-05-31,BAC,14.79,85580697.0
2016-06-01,BAC,14.86,62596061.0
2016-06-02,BAC,14.94,64327307.0
2016-06-03,BAC,14.42,148554288.0
2016-06-06,BAC,14.52,80939209.0
2016-06-07,BAC,14.35,67447137.0
2016-06-08,BAC,14.43,58292864.0
2016-06-09,BAC,14.19,74782442.0
2016-06-10,BAC,13.83,90725677.0
2016-06-13,BAC,13.6,74831253.0
2016-06-14,BAC,13.26,85308733.0
2016-06-15,BAC,13.34,100619784.0
2016-06-16,BAC,13.31,90082453.0
2016-06-17,BAC,13.4,89022300.0
2016-06-20,BAC,13.54,89873995.0
2016-06-21,BAC,13.62,73730632.0
2016-06-22,BAC,13.61,77910297.0
2016-06-23,BAC,14.04,81994923.0
2016-06-24,BAC,13.0,231376163.0
2016-06-27,BAC,12.18,259697521.0
2016-06-28,BAC,12.7,150037397.0
2016-06-29,BAC,13.19,118484022.0
2016-06-30,BAC,13.27,125773865.0
2016-07-01,BAC,13.1,88806340.0
2016-07-05,BAC,12.74,98165899.0
2016-07-06,BAC,12.86,94953823.0
2016-07-07,BAC,13.01,101100345.0
2016-07-08,BAC,13.17,92698914.0
2016-07-11,BAC,13.21,67222146.0
2016-07-12,BAC,13.54,89042101.0
2016-07-13,BAC,13.44,74431683.0
2016-07-14,BAC,13.65,97784904.0
2016-07-15,BAC,13.66,78528450.0
2016-07-18,BAC,14.11,187014216.0
2016-07-19,BAC,14.26,96838139.0
2016-07-20,BAC,14.4,79212132.0
2016-07-21,BAC,14.27,70904379.0
2016-07-22,BAC,14.38,46604794.0
2016-07-25,BAC,14.37,46404316.0
2016-07-26,BAC,14.53,60153804.0
2016-07-27,BAC,14.63,100965373.0
2016-07-28,BAC,14.68,72049503.0
2016-07-29,BAC,14.49,63257654.0
2016-08-01,BAC,14.33,61279863.0
2016-08-02,BAC,14.13,83776290.0
2016-08-03,BAC,14.48,65263266.0
2016-08-04,BAC,14.48,46171776.0
2016-08-05,BAC,15.05,120947818.0
2016-08-08,BAC,15.13,71936030.0
2016-08-09,BAC,15.19,49973298.0
2016-08-10,BAC,14.81,79080688.0
2016-08-11,BAC,14.88,68945407.0
2016-08-12,BAC,14.91,63022911.0
2016-08-15,BAC,15.02,48592071.0
2016-08-16,BAC,15.17,80307508.0
2016-08-17,BAC,15.15,93372229.0
2016-08-18,BAC,15.16,62804324.0
2016-08-19,BAC,15.22,59800158.0
2016-08-22,BAC,15.18,60877097.0
2016-08-23,BAC,15.35,67798132.0
2016-08-24,BAC,15.4,65415804.0
2016-08-25,BAC,15.53,67624942.0
2016-08-26,BAC,15.79,126886261.0
2016-08-29,BAC,15.84,120111303.0
2016-08-30,BAC,16.19,121173617.0
2016-08-31,BAC,16.14,127664267.0
2016-09-01,BAC,15.98,128812599.0
2016-09-02,BAC,16.0,100972145.0
2016-09-06,BAC,15.78,96503738.0
2016-09-07,BAC,15.7,63284147.0
2016-09-08,BAC,15.86,69292664.0
2016-09-09,BAC,15.74,135182534.0
2016-09-12,BAC,15.9,109723978.0
2016-09-13,BAC,15.72,89317564.0
2016-09-14,BAC,15.63,75517820.0
2016-09-15,BAC,15.67,67883486.0
2016-09-16,BAC,15.49,90873348.0
2016-09-19,BAC,15.59,66168885.0
2016-09-20,BAC,15.6,68201707.0
2016-09-21,BAC,15.65,95464559.0
2016-09-22,BAC,15.6,75586903.0
2016-09-23,BAC,15.52,51578372.0
2016-09-26,BAC,15.09,94947767.0
2016-09-27,BAC,15.29,81992627.0
2016-09-28,BAC,15.38,66021211.0
2016-09-29,BAC,15.16,78815768.0
2016-09-30,BAC,15.65,119309179.0
2016-10-03,BAC,15.63,69864051.0
2016-10-04,BAC,15.8,98501476.0
2016-10-05,BAC,16.11,86056859.0
2016-10-06,BAC,16.22,75838739.0
2016-10-07,BAC,16.13,99597964.0
2016-10-10,BAC,16.3,64158491.0
2016-10-11,BAC,16.11,77348564.0
2016-10-12,BAC,16.03,67144049.0
2016-10-13,BAC,15.83,78636990.0
2016-10-14,BAC,16.0,108815580.0
2016-10-17,BAC,16.05,101795541.0
2016-10-18,BAC,16.26,71433078.0
2016-10-19,BAC,16.47,97968987.0
2016-10-20,BAC,16.56,88077661.0
2016-10-21,BAC,16.67,77921403.0
2016-10-24,BAC,16.77,68237544.0
2016-10-25,BAC,16.72,49342342.0
2016-10-26,BAC,16.87,58690167.0
2016-10-27,BAC,16.91,97937253.0
2016-10-28,BAC,16.68,115090796.0
2016-10-31,BAC,16.5,70352567.0
2016-11-01,BAC,16.61,88557065.0
2016-11-02,BAC,16.48,119136779.0
2016-11-03,BAC,16.48,69655425.0
2016-11-04,BAC,16.55,82431002.0
2016-11-07,BAC,17.01,91581902.0
2016-11-08,BAC,17.0,95702452.0
2016-11-09,BAC,17.97,319516881.0
2016-11-10,BAC,18.76,304889621.0
2016-11-11,BAC,19.02,212952487.0
2016-11-14,BAC,20.08,320959885.0
2016-11-15,BAC,20.16,190293076.0
2016-11-16,BAC,19.75,126662472.0
2016-11-17,BAC,20.08,167895828.0
2016-11-18,BAC,20.0,120620238.0
2016-11-21,BAC,20.33,117479106.0
2016-11-22,BAC,20.3,104720899.0
2016-11-23,BAC,20.56,110936499.0
2016-11-25,BAC,20.86,62610385.0
2016-11-28,BAC,20.3,108651231.0
2016-11-29,BAC,20.29,114159274.0
2016-11-30,BAC,21.12,191597643.0
2016-12-01,BAC,21.5,199092169.0
2016-12-02,BAC,21.23,128447563.0
2016-12-05,BAC,21.84,130377307.0
2016-12-06,BAC,22.16,120789194.0
2016-12-07,BAC,22.57,168005152.0
2016-12-08,BAC,22.95,182492861.0
2016-12-09,BAC,23.09,130590406.0
2016-12-12,BAC,22.61,136869792.0
2016-12-13,BAC,22.61,118204085.0
2016-12-14,BAC,22.67,225253082.0
2016-12-15,BAC,23.16,162025814.0
2016-12-16,BAC,22.66,147447864.0
2016-12-19,BAC,22.48,97439884.0
2016-12-20,BAC,22.71,83879520.0
2016-12-21,BAC,22.63,61046690.0
2016-12-22,BAC,22.54,67089135.0
2016-12-23,BAC,22.6,38172533.0
2016-12-27,BAC,22.61,39968380.0
2016-12-28,BAC,22.33,52619447.0
2016-12-29,BAC,22.0,79188397.0
2016-12-30,BAC,22.1,72592692.0
2016-01-04,BMY,67.03,7113665.0
2016-01-05,BMY,68.35,7812690.0
2016-01-06,BMY,67.15,6691349.0
2016-01-07,BMY,65.29,8436092.0
2016-01-08,BMY,63.63,9074520.0
2016-01-11,BMY,62.98,10337626.0
2016-01-12,BMY,63.44,7796178.0
2016-01-13,BMY,61.28,9706373.0
2016-01-14,BMY,63.51,9343507.0
2016-01-15,BMY,62.78,11230253.0
2016-01-19,BMY,63.21,8463211.0
2016-01-20,BMY,63.55,8702941.0
2016-01-21,BMY,63.13,5665356.0
2016-01-22,BMY,64.4,6644011.0
2016-01-25,BMY,62.92,7957093.0
2016-01-26,BMY,62.69,5531417.0
2016-01-27,BMY,61.71,7537046.0
2016-01-28,BMY,61.16,17001363.0
2016-01-29,BMY,62.16,10139132.0
2016-02-01,BMY,60.82,10195612.0
2016-02-02,BMY,58.87,9915332.0
2016-02-03,BMY,60.12,11153816.0
2016-02-04,BMY,59.7,7987211.0
2016-02-05,BMY,59.63,7129501.0
2016-02-08,BMY,60.72,10656014.0
2016-02-09,BMY,61.02,6391867.0
2016-02-10,BMY,61.08,5933305.0
2016-02-11,BMY,59.52,6632313.0
2016-02-12,BMY,60.2,5979602.0
2016-02-16,BMY,62.18,7807975.0
2016-02-17,BMY,63.92,6971197.0
2016-02-18,BMY,63.32,6338699.0
2016-02-19,BMY,63.8,5873207.0
2016-02-22,BMY,63.7,5821605.0
2016-02-23,BMY,62.07,6293877.0
2016-02-24,BMY,62.23,4825877.0
2016-02-25,BMY,63.03,4500291.0
2016-02-26,BMY,62.25,5345088.0
2016-02-29,BMY,61.93,7402267.0
2016-03-01,BMY,64.22,5203804.0
2016-03-02,BMY,64.9,6150401.0
2016-03-03,BMY,65.0,8198215.0
2016-03-04,BMY,64.71,7111954.0
2016-03-07,BMY,66.49,6979770.0
2016-03-08,BMY,66.26,6030080.0
2016-03-09,BMY,65.54,5431408.0
2016-03-10,BMY,64.94,5992080.0
2016-03-11,BMY,64.96,7107621.0
2016-03-14,BMY,64.12,5721830.0
2016-03-15,BMY,63.68,5400319.0
2016-03-16,BMY,62.64,8666370.0
2016-03-17,BMY,61.47,9639231.0
2016-03-18,BMY,62.83,17343209.0
2016-03-21,BMY,62.7,4000582.0
2016-03-22,BMY,62.8,5756138.0
2016-03-23,BMY,62.34,3648734.0
2016-03-24,BMY,62.52,5342149.0
2016-03-28,BMY,62.77,4699331.0
2016-03-29,BMY,64.19,6146263.0
2016-03-30,BMY,63.44,4489123.0
2016-03-31,BMY,63.88,5811599.0
2016-04-01,BMY,64.91,5804376.0
2016-04-04,BMY,65.97,5725974.0
2016-04-05,BMY,65.76,4340119.0
2016-04-06,BMY,66.54,5743446.0
2016-04-07,BMY,66.28,6308787.0
2016-04-08,BMY,66.07,4404224.0
2016-04-11,BMY,65.98,3545660.0
2016-04-12,BMY,66.84,4394091.0
2016-04-13,BMY,67.57,5643555.0
2016-04-14,BMY,67.87,3456860.0
2016-04-15,BMY,68.05,3247446.0
2016-04-18,BMY,68.86,3346222.0
2016-04-19,BMY,68.91,4019892.0
2016-04-20,BMY,69.23,6918825.0
2016-04-21,BMY,70.16,5420402.0
2016-04-22,BMY,70.68,5803856.0
2016-04-25,BMY,70.63,4231412.0
2016-04-26,BMY,70.86,4608437.0
2016-04-27,BMY,70.23,7570714.0
2016-04-28,BMY,72.26,13740457.0
2016-04-29,BMY,72.18,9503415.0
2016-05-02,BMY,71.96,7739057.0
2016-05-03,BMY,71.13,5758736.0
2016-05-04,BMY,70.78,6835183.0
2016-05-05,BMY,71.15,6368257.0
2016-05-06,BMY,71.22,4769789.0
2016-05-09,BMY,71.34,5283532.0
2016-05-10,BMY,71.53,5758820.0
2016-05-11,BMY,70.81,5356462.0
2016-05-12,BMY,71.28,4922625.0
2016-05-13,BMY,71.18,3935087.0
2016-05-16,BMY,72.83,5030729.0
2016-05-17,BMY,71.21,10777565.0
2016-05-18,BMY,71.09,5070958.0
2016-05-19,BMY,70.33,5425000.0
2016-05-20,BMY,70.77,5164177.0
2016-05-23,BMY,70.4,5905283.0
2016-05-24,BMY,71.23,3878782.0
2016-05-25,BMY,70.69,5815797.0
2016-05-26,BMY,70.73,3994957.0
2016-05-27,BMY,71.31,3630886.0
2016-05-31,BMY,71.7,7162549.0
2016-06-01,BMY,71.87,3726024.0
2016-06-02,BMY,73.0,4610844.0
2016-06-03,BMY,72.89,5039027.0
2016-06-06,BMY,74.29,9599897.0
2016-06-07,BMY,73.91,5037478.0
2016-06-08,BMY,73.41,5702712.0
2016-06-09,BMY,72.73,5693400.0
2016-06-10,BMY,72.65,5007081.0
2016-06-13,BMY,72.22,4726820.0
2016-06-14,BMY,73.1,4691691.0
2016-06-15,BMY,72.57,5390007.0
2016-06-16,BMY,71.73,10771634.0
2016-06-17,BMY,70.67,15007684.0
2016-06-20,BMY,70.96,5165827.0
2016-06-21,BMY,71.25,6450711.0
2016-06-22,BMY,72.31,8093816.0
2016-06-23,BMY,72.64,5624185.0
2016-06-24,BMY,70.61,7412629.0
2016-06-27,BMY,70.32,7477388.0
2016-06-28,BMY,72.01,7066054.0
2016-06-29,BMY,73.0,6539785.0
2016-06-30,BMY,73.55,5763885.0
2016-07-01,BMY,73.78,3122825.0
2016-07-05,BMY,73.78,4255806.0
2016-07-06,BMY,73.86,6517612.0
2016-07-07,BMY,74.08,4056693.0
2016-07-08,BMY,75.28,5428134.0
2016-07-11,BMY,75.39,5277533.0
2016-07-12,BMY,76.2,5934851.0
2016-07-13,BMY,76.58,4648160.0
2016-07-14,BMY,76.77,4352295.0
2016-07-15,BMY,76.0,7523623.0
2016-07-18,BMY,75.96,3794127.0
2016-07-19,BMY,75.47,3693239.0
2016-07-20,BMY,75.72,3949784.0
2016-07-21,BMY,75.5,3420459.0
2016-07-22,BMY,75.68,5276211.0
2016-07-25,BMY,75.56,3988974.0
2016-07-26,BMY,75.06,3826419.0
2016-07-27,BMY,76.47,5536229.0
2016-07-28,BMY,74.66,7412612.0
2016-07-29,BMY,74.81,4861139.0
2016-08-01,BMY,76.19,5081658.0
2016-08-02,BMY,75.05,4479810.0
2016-08-03,BMY,74.8,4349626.0
2016-08-04,BMY,75.32,3474924.0
2016-08-05,BMY,63.28,86212615.0
2016-08-08,BMY,60.3,60107687.0
2016-08-09,BMY,61.61,25005611.0
2016-08-10,BMY,60.58,14455087.0
2016-08-11,BMY,60.97,14576344.0
2016-08-12,BMY,60.63,9374162.0
2016-08-15,BMY,60.03,12142914.0
2016-08-16,BMY,59.41,13273714.0
2016-08-17,BMY,58.3,21004595.0
2016-08-18,BMY,58.68,14693323.0
2016-08-19,BMY,59.29,12134815.0
2016-08-22,BMY,59.26,11133617.0
2016-08-23,BMY,59.86,10582369.0
2016-08-24,BMY,58.59,13190047.0
2016-08-25,BMY,58.76,9116481.0
2016-08-26,BMY,58.77,7845194.0
2016-08-29,BMY,58.76,6572748.0
2016-08-30,BMY,57.24,16797771.0
2016-08-31,BMY,57.39,12533948.0
2016-09-01,BMY,56.76,12873853.0
2016-09-02,BMY,56.35,33994954.0
2016-09-06,BMY,56.96,11707305.0
2016-09-07,BMY,56.57,11715999.0
2016-09-08,BMY,56.81,11571495.0
2016-09-09,BMY,55.66,12349552.0
2016-09-12,BMY,56.32,9958857.0
2016-09-13,BMY,55.6,9473392.0
2016-09-14,BMY,55.23,9001239.0
2016-09-15,BMY,55.97,9844567.0
2016-09-16,BMY,55.6,12082652.0
2016-09-19,BMY,55.08,10516006.0
2016-09-20,BMY,55.56,9939882.0
2016-09-21,BMY,55.93,11651434.0
2016-09-22,BMY,56.42,10610794.0
2016-09-23,BMY,56.48,8566074.0
2016-09-26,BMY,55.48,8597172.0
2016-09-27,BMY,55.74,8619892.0
2016-09-28,BMY,55.09,13758679.0
2016-09-29,BMY,53.87,17226285.0
2016-09-30,BMY,53.92,12387352.0
2016-10-03,BMY,54.66,9696736.0
2016-10-04,BMY,55.21,14042673.0
2016-10-05,BMY,54.79,10964066.0
2016-10-06,BMY,55.05,10954982.0
2016-10-07,BMY,55.43,12699871.0
2016-10-10,BMY,49.81,65259694.0
2016-10-11,BMY,49.55,24530542.0
2016-10-12,BMY,50.01,18136625.0
2016-10-13,BMY,50.24,15095991.0
2016-10-14,BMY,49.77,13846325.0
2016-10-17,BMY,49.34,11577968.0
2016-10-18,BMY,50.05,8773340.0
2016-10-19,BMY,49.87,7636179.0
2016-10-20,BMY,50.36,9309489.0
2016-10-21,BMY,50.02,8555643.0
2016-10-24,BMY,49.23,12107525.0
2016-10-25,BMY,49.55,10211503.0
2016-10-26,BMY,49.29,8325224.0
2016-10-27,BMY,51.96,31896653.0
2016-10-28,BMY,51.0,13209361.0
2016-10-31,BMY,50.91,11325906.0
2016-11-01,BMY,50.8,8739127.0
2016-11-02,BMY,50.57,8195078.0
2016-11-03,BMY,50.21,14905803.0
2016-11-04,BMY,51.01,12816975.0
2016-11-07,BMY,52.62,12825281.0
2016-11-08,BMY,53.16,10091717.0
2016-11-09,BMY,56.3,28681017.0
2016-11-10,BMY,56.66,17744341.0
2016-11-11,BMY,56.37,12438294.0
2016-11-14,BMY,56.56,7234945.0
2016-11-15,BMY,56.69,9312808.0
2016-11-16,BMY,56.2,8935479.0
2016-11-17,BMY,56.68,6819402.0
2016-11-18,BMY,56.76,7387424.0
2016-11-21,BMY,56.73,11312292.0
2016-11-22,BMY,56.55,10349924.0
2016-11-23,BMY,56.75,10159686.0
2016-11-25,BMY,56.98,6228571.0
2016-11-28,BMY,56.51,8724213.0
2016-11-29,BMY,56.36,9818866.0
2016-11-30,BMY,56.44,16418924.0
2016-12-01,BMY,55.8,12719553.0
2016-12-02,BMY,55.96,9280904.0
2016-12-05,BMY,55.55,9904426.0
2016-12-06,BMY,56.03,5924415.0
2016-12-07,BMY,55.24,12210792.0
2016-12-08,BMY,55.23,8190055.0
2016-12-09,BMY,57.04,11782750.0
2016-12-12,BMY,56.55,8828960.0
2016-12-13,BMY,57.17,6902818.0
2016-12-14,BMY,58.5,12596730.0
2016-12-15,BMY,58.65,13210797.0
2016-12-16,BMY,58.62,12217816.0
2016-12-19,BMY,59.42,8397594.0
2016-12-20,BMY,59.12,3918827.0
2016-12-21,BMY,58.69,4471195.0
2016-12-22,BMY,58.76,4812301.0
2016-12-23,BMY,59.61,5412679.0
2016-12-27,BMY,59.33,4251889.0
2016-12-28,BMY,58.61,4249121.0
2016-12-29,BMY,58.9,3642660.0
2016-12-30,BMY,58.44,7008756.0
2016-01-04,C,51.13,23439007.0
2016-01-05,C,50.86,17415451.0
2016-01-06,C,50.12,22500081.0
2016-01-07,C,47.56,37895988.0
2016-01-08,C,46.13,30637992.0
2016-01-11,C,46.85,26284598.0
2016-01-12,C,46.88,26308141.0
2016-01-13,C,45.19,27925821.0
2016-01-14,C,45.38,30120533.0
2016-01-15,C,42.47,52443939.0
2016-01-19,C,41.94,39019640.0
2016-01-20,C,40.49,49896245.0
2016-01-21,C,40.15,34963332.0
2016-01-22,C,41.06,30185491.0
2016-01-25,C,39.55,31916117.0
2016-01-26,C,40.5,23507411.0
2016-01-27,C,40.56,28266908.0
2016-01-28,C,40.39,23209956.0
2016-01-29,C,42.58,36104189.0
2016-02-01,C,42.48,22857717.0
2016-02-02,C,40.42,31438857.0
2016-02-03,C,40.36,43678827.0
2016-02-04,C,40.79,26694001.0
2016-02-05,C,39.86,23596741.0
2016-02-08,C,37.81,35233645.0
2016-02-09,C,37.51,39760692.0
2016-02-10,C,37.41,33382622.0
2016-02-11,C,34.98,48928032.0
2016-02-12,C,37.54,38119266.0
2016-02-16,C,38.89,31799924.0
2016-02-17,C,39.78,29128063.0
2016-02-18,C,38.92,24106443.0
2016-02-19,C,38.99,22423311.0
2016-02-22,C,39.52,22024610.0
2016-02-23,C,38.22,26228967.0
2016-02-24,C,38.09,25903066.0
2016-02-25,C,38.62,19885100.0
2016-02-26,C,39.5,23754360.0
2016-02-29,C,38.85,22254533.0
2016-03-01,C,41.27,30602008.0
2016-03-02,C,42.22,26967164.0
2016-03-03,C,42.83,21831884.0
2016-03-04,C,42.83,28069548.0
2016-03-07,C,42.61,22133567.0
2016-03-08,C,41.05,26116932.0
2016-03-09,C,41.15,18573724.0
2016-03-10,C,41.37,21139286.0
2016-03-11,C,42.99,21063917.0
2016-03-14,C,42.67,15326501.0
2016-03-15,C,42.59,13784665.0
2016-03-16,C,42.23,22981023.0
2016-03-17,C,42.85,24261033.0
2016-03-18,C,43.54,30801797.0
2016-03-21,C,43.6,16224667.0
2016-03-22,C,43.38,14885079.0
2016-03-23,C,42.37,23987682.0
2016-03-24,C,41.94,22722219.0
2016-03-28,C,41.92,13062449.0
2016-03-29,C,41.72,18160088.0
2016-03-30,C,41.88,14762399.0
2016-03-31,C,41.75,15661272.0
2016-04-01,C,42.47,17747857.0
2016-04-04,C,42.06,14377003.0
2016-04-05,C,41.51,17867289.0
2016-04-06,C,41.86,16168471.0
2016-04-07,C,40.27,22614368.0
2016-04-08,C,40.47,14674710.0
2016-04-11,C,41.12,21076354.0
2016-04-12,C,41.9,19886199.0
2016-04-13,C,44.25,33127894.0
2016-04-14,C,44.98,26867728.0
2016-04-15,C,44.92,39164837.0
2016-04-18,C,45.11,22922092.0
2016-04-19,C,45.63,18830200.0
2016-04-20,C,46.74,21637344.0
