date,AAPL,ABBV,ABT,AMGN,AMZN,AVGO,BA,BAC,BMY,C,CELG,CMCSA,CSCO,CVX,DIS,DWDP,FB,GE,GILD,GOOG,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MDT,MMM,MO,MRK,MSFT,NVDA,ORCL,PCLN,PEP,PFE,PG,PM,T,UNH,V,VZ,WFC,WMT,XOM
2008-01-24,501467201,,16851100,17014500,9886600,,7449300,109818800,34283000,13578500,12704000,62865600,69193200,13949600,14847200,,,53582700,27393400,,18782900.0,26773500,6213500,13025700,90383900,18084400,52062600,30700600,31668000.0,10305400,6778200,4805900,13627017,40358300,155640400,14927300,43764900,2868000.0,8466700,58728300,12026900,,44843000,11488400,,19037100,65278700,35716500,31180900
2008-01-25,388685188,,18792800,24854500,10027600,,7849500,78213500,33258900,11031600,9900000,42968000,79692000,14050100,11966600,,,52849200,35228400,,13918000.0,22483600,8600200,10025400,104701200,23938400,38410900,25926400,31981000.0,12779800,6972500,3910200,15113885,64983800,196992300,17200300,42303500,1740400.0,8446300,60284800,13000400,,40919900,12519600,,15000300,57728300,24975700,28236100
2008-01-28,368711368,,17430800,15075600,8505300,,4864300,47332200,17261500,8367200,9086400,38214400,60515200,9749400,10421800,,,37850500,23082000,,11621700.0,17078900,5934000,7858500,68633200,10182000,29739100,18341400,33537000.0,49724500,4465400,4611700,8964975,23209900,81019000,14440200,29189600,1116500.0,6940700,37972500,12868600,,40026100,13295200,,24335100,36801500,23440900,23688800
2008-01-29,274995974,,15406000,9554200,9958000,,9025500,54214400,10072000,8165400,7447800,33453400,72069100,9187700,23011500,,,35936000,27035400,,12553400.0,19525200,5759700,6616200,78365800,10074000,56112700,26833600,33954000.0,20685000,6362400,5061700,16998270,20397300,68023000,10362100,35571800,1098700.0,9401000,34883800,12683500,,33152600,9873700,,17621400,44412500,21741500,22488400
2008-01-30,310763210,,19456400,9047700,25298700,,11331100,71585900,12927100,13495700,10036000,43875600,62098300,9415400,16609200,,,51439400,31165400,,15863300.0,21216400,5109800,7431100,96055500,13653300,68343800,23066800,37193000.0,13593900,5402000,4583300,21056104,33377800,106432600,13261900,42369000,845500.0,8292500,40964300,12264900,,26218200,9818900,,15130600,62076900,24486700,24131900
2008-01-31,336418936,,21681100,14666800,42885900,,7887700,80378600,28145700,13862000,12790200,48568800,76312400,12634300,15074200,,,55551200,27618600,,29712800.0,33237000,6105800,9054600,100753400,21274200,55500600,24041800,110865000.0,18338600,7186700,5432200,15049604,25126000,103642200,14717700,52510400,928300.0,13195200,52726200,19878500,,38248000,8361900,,17948000,60276300,46217900,32970800
2008-02-01,252686252,,18739600,10087900,16361000,,6685900,60211900,25097200,12037600,14783000,36768000,57669700,16063300,13988600,,,56243100,18107400,,35165700.0,17198800,7009300,8047100,66087600,11780400,48834500,16520200,45387000.0,11656900,13331400,4739800,11195025,19308500,291138900,14827600,41937100,1832800.0,7728300,52094000,12166500,,28244200,7346800,,14811000,44720500,25745800,28440200
2008-02-04,224808724,,14834300,6929700,9155200,,3106300,36302000,10848000,8475900,13134800,25660000,92153900,10299100,11835300,,,43849100,11456000,,26287800.0,16497000,4619500,5985500,65724200,7976200,28310200,15315800,35336000.0,6079100,5733600,3377400,6305571,16304900,119998600,14128200,26668700,746600.0,5598600,29595600,10343000,,20911800,4484300,,12338800,39734200,20321300,18836700
2008-02-05,285260785,,13832800,9218100,9633900,,4691600,55739200,20098500,10920200,9237200,48069400,95795900,15682500,19217700,,,55197200,22260600,,22384100.0,21585200,5869300,9048900,85581600,11320400,39045100,24709600,39437000.0,13425000,5271600,4802400,12132366,19145900,137534100,12373200,55269500,1891500.0,8681400,39340900,14270600,,31136000,6981300,,19555400,33198700,28403700,30599700
2008-02-06,393318493,,18790300,7858800,12399500,,5331700,37702200,16537400,7369500,13510200,43074000,141691700,15108200,31176300,,,37867000,18992200,,15257500.0,23844900,4191100,8265700,73305800,9556900,27274800,16816400,49293000.0,11636200,5176500,3871100,8855817,16347900,138315600,13934500,50356200,2261500.0,14149600,42342900,13839800,,23208700,6428300,,13926100,30586300,28492300,29215900
2008-02-07,520833420,,15662700,9152900,14501700,,6779000,47817600,16646800,10720300,11684200,43651200,248433600,12570900,16612800,,,51615300,19635200,,15841900.0,20958600,4538900,11255800,76942200,13693300,36818000,23313200,38501000.0,11229000,5452700,3484400,15524540,20605400,164964900,16603200,59196500,2742400.0,15291100,33036200,16197800,,27754100,6909700,,19455600,31932500,36286200,26611800
2008-02-08,338993538,,11887000,12304500,11700400,,4343300,44693100,10162100,8185800,6822200,53423000,95339000,8281700,15161400,,,41029400,14100400,,13644100.0,15908100,3791400,6085600,54170800,13338800,26058300,20221800,29215000.0,12940600,6519800,2822000,9002877,13868800,124872000,9848300,38131800,1156800.0,6044800,30280000,9271000,,27816500,5966200,,20048200,34869000,22542300,24176500
2008-02-11,300358400,,9318800,8998900,7763700,,4898200,36314700,10543100,7130400,6172000,28272800,69005100,17626800,9082000,,,32198200,17082400,,11640300.0,13946700,6905000,6098300,53777900,11133400,25874000,13635800,22626000.0,5904900,4132800,2097300,11925370,11860600,156814100,12593300,44115100,846600.0,6934800,31223100,10332800,,24884300,6717800,,11926800,23042800,21552900,22697000
2008-02-12,306495306,,19028900,7679500,9449000,,7980000,39998300,10318500,8506500,9878400,34995600,56712600,12330400,14314100,,,37617600,15674000,,13311200.0,17804800,5481200,7650200,57734900,11421300,27193400,23823800,29338000.0,9506600,5830300,3663800,10830661,20697200,84365900,15242200,36472700,1189400.0,6635300,43140200,11107400,,26244200,7282300,,17249100,28865800,23367400,25150600
2008-02-13,242133742,,9042100,8933500,11070300,,6405000,33394600,11287600,10378800,6906400,69289800,65013700,12149400,14445500,,,42974500,15214400,,13236100.0,12399300,3464600,6608200,49788900,11190600,26533400,29032000,21069000.0,7739000,6519200,3780900,10294778,19385100,88986200,18557800,33598000,1619800.0,6603300,51143300,11051700,,35994800,29371900,,26610500,34892200,16078600,21546600
2008-02-14,238524538,,11477200,6882300,7497200,,6631600,37342100,8052600,6563000,7106400,123496000,56133600,5369000,11997100,,,41881800,12599400,,12940400.0,16340000,5081800,7340600,71583500,10864100,31180000,25045400,26902000.0,5610900,6332900,2485700,9420506,12586300,69113500,54607400,36483300,2685600.0,7899600,44713300,10952100,,25240200,7993500,,11414700,25116200,18011900,21826800
2008-02-15,225325325,,13655400,8805100,11120100,,5749300,51280800,8260200,8737600,7770000,79976200,53314900,13525400,15225700,,,39871600,17852400,,10469700.0,15780200,21901000,6235600,78256600,11916000,29031400,20761400,29219000.0,6972300,8510600,3632600,29977719,15642300,68166100,20434100,25070700,9172700.0,5963300,56372200,11755100,,22894400,8617000,,12838400,26386700,25832500,23966100
2008-02-19,251261751,,10854100,8743700,7109200,,4158300,32874300,8136700,6995500,6250200,56267600,72073700,12002500,10609500,,,33349800,13921000,,12688000.0,15004300,5743900,7376400,65726300,10392600,25811900,17218000,18023000.0,7853300,7469300,3496500,11432039,13308800,68261200,13965200,34260000,2588900.0,4920800,34401800,10404000,,55007500,5411200,,37163100,29717800,22027200,22600400
2008-02-20,241860041,,12340300,10057400,6450700,,7526400,38450800,11022000,7415600,11115400,59320000,50297500,13217100,10207100,,,36223200,15031400,,13311000.0,13649500,6101900,7671000,72005800,13772900,30149700,14832000,23530000.0,8007600,7412100,3242400,8647609,13446400,93056200,18975400,36662000,2817400.0,5848300,33700700,10843400,,130641500,5012100,,77769500,28800700,21676800,24723800
2008-02-21,234528934,,22594200,11603900,13150800,,6688300,36158900,11594100,7836500,9499400,41791200,64586300,12189400,10305200,,,54414000,21500800,,11344200.0,13051000,3842600,8328000,78890400,11085000,32878200,17465200,22454000.0,5764400,11386200,4084000,13727078,12192500,98776500,16106800,55583400,1408700.0,5531400,39630100,11931400,,42576600,4833500,,24896800,28937100,22399700,30107300
2008-02-22,382469882,,12895100,7689800,12342700,,5229100,33756000,18976600,8675300,9872000,34889000,53739200,12154700,8812400,,,40004800,22390000,,11020700.0,13601200,5401500,7917200,134283800,10142300,30452700,14768400,49754000.0,5963300,6070500,3490900,9648322,12449700,125705400,18076300,61623500,1025600.0,4771900,32657100,11139700,,39795500,5900800,,18683000,28788100,19518900,23487200
2008-02-25,314193914,,8253400,7117100,7858200,,5450600,29972200,12484200,12003200,11759000,38072000,57042500,11813500,13567800,,,39120700,19180000,,16728800.0,20911400,5278200,8158000,82397200,9979000,27917200,16020800,71620000.0,5236600,7454400,2936600,7462339,10779400,109974300,16794600,56319700,1516300.0,4681000,38616400,11879700,,24248000,6475100,,14009900,42232900,25536400,23876300
2008-02-26,376222376,,8633500,8496300,9891300,,5171700,30539700,11784700,10763900,8654200,38168400,60932500,12672600,10340600,,,46641600,15107200,,46528000.0,30638500,5273900,18651500,81112100,9219200,24989300,16807800,30785000.0,9346700,7569100,3177700,10552208,9757500,108923500,14135500,48428800,1186100.0,4673000,47132200,11259700,,25630200,7154700,,15658000,30393300,31028600,21329600
2008-02-27,368784868,,10911200,11314200,8930500,,4675100,29710100,8253800,8775700,9559800,41747400,88232300,9731900,10319600,,,32838900,13620800,,20223500.0,17330300,5067500,11854900,80981700,9569700,38566000,19804800,32077000.0,13814900,6384600,2804800,7444247,15896900,75199500,13445400,37850700,1000500.0,4520400,26355700,11769800,,26371400,7392400,,14250100,30550200,29191300,20323100
2008-02-28,404564004,,10399900,10248500,13167800,,5727400,34949400,13598100,6221600,9517400,34386000,69469600,8990300,11221100,,,32803700,28296000,,13160600.0,18085800,4440600,7227200,56138700,8545200,36606500,15436000,29401000.0,6969500,6968500,2701400,7021767,10378200,83002900,12590200,42274100,1225800.0,4804800,26693000,11149300,,39797200,5639700,,23748700,27700300,18397000,24999200
2008-02-29,313870513,,11230500,17399400,11664600,,7667800,39711500,16328100,10000400,12745200,58974200,72410000,12983700,14575900,,,52144500,39990400,,18831900.0,21898800,4119600,8475100,77164100,12028300,36856600,15967400,20681000.0,7461200,5552200,3091300,10219883,17158900,117411400,13514400,43803100,2073600.0,5893400,47228300,14640200,,33770300,10785100,,16159800,33507400,20219400,26540200
2008-03-03,398261198,,11778200,10884000,13721100,,9575400,37261500,14027900,10214300,9178000,39748000,52575700,9859700,8283100,,,34505900,25103400,,15093800.0,19162200,3851600,6335700,75603600,8841200,31481900,12492600,28706000.0,7495800,5280200,2425500,11195530,11684900,76544300,11225700,41836600,1585000.0,5024400,32751100,11568500,,21836700,8229300,,16623200,25951400,19752100,23192300
2008-03-04,446346346,,12527300,6661500,16703600,,8209200,46582400,18336400,18768100,15640200,53893800,96705100,13698300,15907700,,,44904400,27164000,,27216100.0,15672300,4578900,8593300,124099900,14347700,56449300,20105800,35603000.0,7887800,5200000,4390000,12698166,14204000,86925600,19472200,71509100,1422700.0,5965200,36042600,16500300,,22220300,8082300,,19710000,30441700,24989100,30372200
2008-03-05,305459305,,10798800,8630500,11126400,,5669600,51850800,19798700,11233400,8872200,51658400,75778600,16220500,9692200,,,43523900,18917800,,14858300.0,18340500,3804200,8434200,62225500,13654600,36325600,16079400,22551000.0,7087700,6541900,3866500,16228607,17242300,106489800,16116400,58178200,1426400.0,6690200,46774400,11694500,,21726400,5990500,,14204100,32727100,22994800,30835400
2008-03-06,368425068,,12585600,8970300,8343300,,4503500,51961200,15520800,8697200,14259800,48078400,71804000,14296500,10529000,,,52336700,18195800,,14925200.0,14345600,3683800,8018400,31035681,12137700,44356900,14563200,24381000.0,6526200,5549200,4713900,8445263,15408800,91127700,26882100,69112300,1135200.0,6138800,34523600,9957900,,21053100,6788000,,16115000,33668800,27516400,28977000
2008-03-07,307616007,,14591200,10734900,10438100,,9657100,43862700,16734600,10073700,21006000,43010800,70314500,15910600,12750400,,,56931400,20806200,,16127400.0,15410100,4344000,8124900,35937677,14935800,43258700,9861200,46011000.0,8053000,5834900,5199100,12775890,15379200,77597600,19187500,46510200,1208200.0,7205600,42330100,13753900,,25139000,7434000,,16833100,48327100,24346300,30749200
2008-03-10,249897449,,11292600,13902400,9321000,,9930500,50356100,12049600,11678500,10947600,43551800,48167600,11854100,12622400,,,55586400,30167200,,15959200.0,17188800,3304300,9747300,66986800,14229400,41281300,9513400,33419000.0,17599500,4392000,4206300,12825719,12361600,72175100,19402500,36576100,1528900.0,4702000,34350200,13774100,,22468900,6165400,,17866300,33698100,24325300,32432800
2008-03-11,290986090,,17050000,16295900,9742900,,14137400,68076000,17865000,13736600,12457200,48255800,66505800,13477100,14520900,,,66877900,18323000,,17636100.0,22119800,4337900,10480600,78159700,13635600,58401200,29836200,62841000.0,9330900,5638600,4377800,17955218,16556300,98740700,21448500,48217800,1584100.0,7215600,37230200,14169500,,31295500,37638000,,18116400,51189600,28354700,34835400
2008-03-12,264907564,,10652500,12868800,7748800,,8966800,41747400,16039000,12005700,8649600,32051200,56995700,10956900,9646200,,,70645100,16333200,,13290400.0,20008900,2994600,9083200,53034800,13132300,44572400,22601200,38828000.0,7407900,4441800,3961900,18438948,15650400,75993800,18583000,48200300,1974200.0,6049100,41597400,9641200,,25211700,35342400,,23024300,39549000,26273700,26617900
2008-03-13,315526015,,17263600,31329000,10707500,,10850600,53560500,11773700,13799000,13510800,55574000,76975400,10964800,10556200,,,64531100,21978600,,15437700.0,20243000,5370200,9548900,66660600,15810500,45537900,17542000,56327000.0,11973500,6409800,4292300,17896900,20273300,84552200,30513200,43684900,1059600.0,6734000,44043600,16206400,,24893500,30377600,,16552400,51569200,29852900,29347400
2008-03-14,289160489,,14712700,20226500,12420700,,13225400,57591200,20513400,16764200,12321600,63360400,74151500,15842000,11421400,,,73099500,20032200,,13135600.0,21473500,4929800,9734600,80049300,20835000,77776000,26531400,43383000.0,10275000,6956800,4882800,24316076,16982300,105214900,28874300,43595500,1131800.0,7798000,46927800,19283500,,26286100,13008400,,19586300,51388600,27481400,35741200
2008-03-17,268149968,,15261700,18971000,9709100,,5463100,67553100,19190800,18154600,12475000,47999400,66377000,15926800,12626300,,,81454800,16471600,,15760600.0,21915500,8674400,9280300,67466600,21927300,125296300,21630200,43204000.0,10530900,6593600,5050600,17607900,15041100,84490100,20023800,41039200,2049100.0,9426100,46566200,17066600,1988000.0,37720500,21053600,,16699300,54665200,22126100,39028700
2008-03-18,301280301,,12747600,21296500,9550700,,5644000,68660600,16251600,15244300,11239200,60485800,70995800,13429600,13788400,,,83685800,15586800,,14459900.0,21428500,6491200,9966500,72379700,15062200,76994300,18364800,45757000.0,10415700,7712200,4569000,22326000,14659700,83695300,26881400,38445300,1961300.0,7871800,47203100,14680900,8067600.0,34746300,19636900,,19273400,55149600,26380000,33333800
2008-03-19,252634452,,14862800,17439700,11041900,,9195600,61962200,13355400,13711600,8932000,48934400,63988600,14797100,11737100,,,69448700,16767400,,12345600.0,23266600,5029500,9314400,69668600,6764300,70593300,23258600,94190000.0,8740500,6908500,4450700,19647600,15376700,61442100,22011900,43142100,1595000.0,6252600,45845300,15093900,3007700.0,31578500,14692900,708486000.0,20761800,46917900,25829900,35073600
2008-03-20,227197127,,25449100,17844400,11410700,,8086000,69566900,12431700,18090600,19448200,62505200,70930100,18373200,13802300,,,110784500,20027000,,19806900.0,22243000,11765000,11417900,67373400,10353600,72777200,31028600,58150000.0,13075600,5437600,6937300,16383000,16421300,60170200,15836500,45441300,2989400.0,7360200,54784100,16523000,3007700.0,33274600,12731500,198985200.0,19425600,47658600,44533300,44962400
2008-03-24,266730366,,11847800,10920700,9395400,,4853800,62674600,9910600,12883500,10681400,43135200,55003000,9971900,10536000,,,46996900,17605800,,13513400.0,25245600,4179900,8398000,53798700,9887900,66011200,14037600,55200000.0,7874100,4399600,4342200,9981000,17490000,48294700,22186000,34487700,3163600.0,4580400,35726500,10100000,1437000.0,21303400,7288100,149566400.0,13063600,45234500,22246400,22339200
2008-03-25,263098063,,12756500,10013700,6327500,,5969200,52389000,11125700,9192600,9403000,38700600,46113300,12123000,8547300,,,45103300,22340000,,11651500.0,18463700,5410900,8443600,48236100,9511900,54485500,15298200,43698000.0,7557800,4376800,3888700,13139500,13417100,49149000,18384700,43212600,1683000.0,4777300,44065600,10581200,1100800.0,24527900,9606500,87092000.0,15571000,27482600,20327500,27080200
2008-03-26,295521395,,12005800,13604400,6285100,,4350600,51047100,13325800,12323100,8998200,46754400,79022700,11674800,9219700,,,44478600,15392600,,10440900.0,14793500,4194800,9617100,51872200,11354700,41122700,16547800,19641000.0,5240900,5671400,3700200,15852200,20404100,45868100,18041300,85438700,1023600.0,3740700,31719900,8431200,2023200.0,29294100,15311800,43111600.0,19511200,36599400,19226400,23024000
2008-03-27,249957649,,10788600,8553200,7942400,,7709400,42795300,8318200,10665300,7888200,26286200,56566600,9148200,9569900,,,37343700,13734800,,11652700.0,13212700,6215800,8437200,71530200,10772200,32154500,16830400,19559000.0,8198700,3844400,3600200,22975600,19735500,47894400,15032700,117082800,913000.0,5078000,34595400,11899700,8653300.0,16159700,11709500,39829600.0,10880200,26998000,18981300,21760300
2008-03-28,178652778,,10103700,8477700,5279100,,4616800,38462100,10059700,8504300,6569600,40710800,46496900,7522200,11021000,,,34308600,12998800,,8743600.0,15818700,4312700,6600900,59424400,8755200,29011900,13671600,17260000.0,4778800,2809900,2006400,17760000,11343300,49244000,14044700,38130200,1524800.0,3770100,31202900,7432200,9961200.0,17293700,8048500,24675200.0,11146900,28854000,15048000,21672600
2008-03-31,192016492,,20083700,9899200,5470300,,7394800,37031600,13150300,8964100,9741200,52868200,51471000,10192000,11352000,,,41004100,18103400,,8883900.0,15593400,4389600,9707200,48072200,13668500,28920400,18541400,18218000.0,6452300,6210700,3505600,33447900,81804400,46780600,14249800,32073900,1705600.0,6499000,52814300,13745600,19408900.0,29331500,14104200,22157200.0,12842500,34976200,19594400,36842400
2008-04-01,258142058,,15207300,8515600,9734000,,5956000,52432700,16415700,13529100,11916000,43680400,53248300,11069000,15649900,,,50656000,21228800,,12174000.0,20263800,4817400,11875400,55507200,11204700,54562600,25873200,39142000.0,13339900,8652200,4813600,64113000,41360500,65796200,16921800,44724400,1213600.0,6937200,37475500,11590300,23322500.0,23519400,8887700,60410800.0,16155400,36070500,24232600,23961500
2008-04-02,261242361,,10671300,6493500,8592400,,6121500,40527100,14974200,15337300,7909600,38094800,51506700,10681700,13072500,,,37222400,16946000,,11986000.0,16090000,3955000,8007600,43778700,9791500,36597900,18167000,21940000.0,8375000,6342000,2871700,39490000,39625700,49499400,15413400,32243000,1324700.0,5123100,31872600,10209400,12944700.0,22941600,9386800,43836400.0,15795200,37101500,21720300,23236000
2008-04-03,262892262,,7391600,9462900,8149900,,5597100,31047600,10267300,7650600,7985000,54476000,62492700,9823600,8981100,,,32391400,12268600,,13543200.0,11648300,3687500,7052900,45300800,7651200,30314400,16176200,25037000.0,6786400,4036100,3280600,38455200,52019700,38961400,21049600,36848900,1035600.0,4699100,35939100,9580000,12439100.0,18629300,11752400,100868000.0,11390700,20045200,23190400,20083800
2008-04-04,213604513,,6138500,7004900,7152800,,5086600,31394100,7980200,7337000,7262600,30861200,48348200,9750500,12519000,,,30281700,10599000,,11782600.0,13520500,5110500,5733200,41385700,8079600,29875900,15262800,19508000.0,7419700,4435000,2800700,21425300,30490600,43860800,38388200,53991200,815500.0,4569600,29779600,10160300,6651000.0,21573700,5706400,36394400.0,13660100,25087100,20728100,18607900
2008-04-07,289581889,,5576900,9762200,6672400,,5388700,32126700,13952700,8925000,5700400,32082600,54633000,8328300,9732500,,,39465400,12681800,,11875100.0,10883600,3440200,6181200,39684800,8901900,24069200,16193200,19722000.0,6744800,4469500,3081600,28600800,22907900,44428600,18237400,24030900,860600.0,5689100,25584500,9465400,7099300.0,18652600,7077800,28301600.0,12474800,20142300,18858100,19585500
2008-04-08,253573853,,9174400,7975300,4966000,,5597200,39627900,14508700,7866900,5703200,22371800,47070500,7393100,13068800,,,37093000,10524400,,9084900.0,11547400,3905500,7283300,55225500,8861100,29187700,19942800,23586000.0,4893900,5180200,3469400,19844800,18004300,44733500,15986900,35278100,882800.0,5376700,38193300,8748100,8283300.0,19920900,12245600,53925600.0,14376100,33757900,15757000,15832200
2008-04-09,218349818,,17835300,7386000,6660300,,19513400,31935100,9699100,8466100,4130000,26580800,60616600,10708500,10508200,,,12545200,15714600,,12084100.0,13431800,4386100,6819100,63451700,8589900,28476400,12995600,22073000.0,7686800,4629800,2967100,20155700,11394800,45839300,16880800,31565400,1032800.0,4305200,37392700,11440400,8916200.0,21310500,7126600,48324400.0,13993500,29806200,19530800,21920900
2008-04-10,238941038,,8805700,14271100,6255500,,7873800,37341200,16040800,7752800,7495400,31073200,62580400,9119700,12183000,,,14064800,12763200,,10134600.0,19890600,4957500,9149300,72043600,8272100,30230100,14842200,19732000.0,6762800,3969000,3747300,27828800,16586600,65591600,27304600,49075300,1088700.0,6035600,36285200,9656800,14321900.0,17999200,6794700,22372000.0,18438600,45453800,28967600,21774600
2008-04-11,302519302,,14015200,7495200,6785600,,5427700,35756400,8096400,6947500,6334000,35132200,49719600,7441800,15488300,,,366198000,15213000,,8331000.0,12688100,5428200,9556800,66927100,9234800,41959900,15567600,16114000.0,5331500,4154700,5613200,21843100,14011900,54373700,27657000,28955200,1473900.0,4302000,30204100,11862200,11400700.0,18309200,7061600,26421600.0,13257700,44211800,23461100,17923000
2008-04-14,211272111,,12708600,5926500,4354500,,4926500,44191700,10005200,7969200,4869400,22987600,31406800,7182100,9476300,,,98058400,15107800,,7677500.0,8104500,5998300,7745600,60084300,10326800,33774900,20029600,23535000.0,3883200,3147400,4447800,18189100,13571500,43418100,19500100,21577300,1136400.0,4760600,37025100,9079300,11532500.0,16991400,4541600,28443600.0,12357000,36081500,17423500,19611700
2008-04-15,174509474,,16660900,6944500,6813100,,6337700,44341600,9427900,5511900,4519400,22007000,48232600,8401300,10320500,,,64924600,5470982,,9146000.0,9872000,4761200,8642000,93477400,17362000,37271800,23441800,25930000.0,6655700,3793600,2672600,17133600,18783900,34310000,10997900,24994100,1231600.0,3739900,33428400,8604100,9603400.0,15583800,9010100,23888000.0,17820100,29674500,25633500,19495700
2008-04-16,198943698,,27555400,8071300,6746800,,4895700,38112700,14612200,7262300,8417200,35425200,51221100,11915100,10606400,,,79480500,15762800,,15246100.0,12137900,4876700,19317700,109029400,12617900,52568400,23117600,23099000.0,7441300,4931000,5284800,23876200,26301200,54107400,16170900,47112400,967200.0,7591500,38516800,19498400,14837600.0,25822300,11659600,25136800.0,14043300,69841500,28132800,26870600
2008-04-17,176066976,,29667100,7537300,6220000,,3466400,30100100,9746500,8057300,4691400,32513400,38298000,9127200,13438900,,,61062000,27733000,,26679200.0,9241200,4439400,18999100,57733400,8841500,30302500,16659800,10528000.0,5394100,2984800,3207100,17537700,23588800,48743300,14924200,37481600,1054100.0,4670800,77501500,21014000,6660700.0,18551900,7013500,22459600.0,11645100,32575200,20980100,22887400
2008-04-18,256691656,,28168400,7902200,16791300,,6742900,48291900,9985000,14507700,8762000,35521000,55199500,10182100,11513500,,,72044300,20474200,,36434700.0,12670000,9694400,12490800,68281200,10741100,31398100,22254200,28231000.0,6762700,4417200,4716600,18095200,25861900,73658900,14338500,47169800,2250800.0,8110400,56608800,18345800,9630700.0,25385500,9058800,104099600.0,14288400,37941600,19735700,25910800
2008-04-21,259788459,,21658800,5850900,9335400,,4744200,38324400,9990900,6733500,5338800,23944200,43041200,8558800,8797300,,,33366200,13815600,,14864500.0,16470500,4884600,6952800,47810500,8975600,23513400,12428800,17696000.0,6179000,3459100,2907900,15612200,22312400,54411700,16997300,26095700,1259900.0,5314300,50296900,10496700,6528300.0,25029000,8088300,58848000.0,11736800,24365800,14373500,17254200
2008-04-22,359893459,,18677700,5623200,7245000,,7615500,42136100,10586100,6071000,5719800,24581400,46747400,11475600,8461400,,,41002400,11243400,,15861100.0,20109900,4319700,5417500,56298500,13185600,23703800,17274000,11480000.0,10915900,3983100,2724400,12744000,19521400,67387500,14691700,29861500,1118600.0,7486600,66491800,13148900,5504900.0,26585800,28718500,47357600.0,11825800,22788100,14537300,20719000
2008-04-23,376048076,,24663600,4690600,19250400,,15488400,30227300,17267300,6873300,5392200,26150600,51028600,13022700,15000000,,,41880000,17004600,,9833100.0,15925000,4240900,7593300,61977900,10643000,23260300,18987200,14534000.0,8813400,3865800,3623900,22160900,17963100,98351500,25512400,25501200,527600.0,7170900,53366600,14184800,13532300.0,27518500,17846700,37319600.0,10534900,24533400,15216800,23944800
2008-04-24,424017024,,23896800,7908500,21073500,,5755200,39720600,15144800,8548800,6267000,28584000,53911400,12930400,12009500,,,54555400,13442800,,8261900.0,21726200,5416500,5996700,51298500,9613100,37769300,12836600,16895000.0,7197200,3227000,6323400,15704600,17175400,115416700,16394100,35155700,616200.0,10145400,39099500,12614800,5847500.0,19333200,10118800,38086800.0,11629000,28973100,19341500,23534400
2008-04-25,248118748,,17939300,11556000,9456500,,8355000,34667400,11458300,9738800,4606000,27962000,53423700,12739600,11949900,,,41483500,11633400,,8320400.0,19656600,3713800,6313400,47604400,9182200,24266600,18802400,20232000.0,7969600,4206800,5551200,30215300,13839600,145194900,13805200,28692400,567700.0,8427200,54993000,13674700,11399700.0,16152900,10066100,101460000.0,15201300,25805400,16982400,23369600
2008-04-28,196803796,,17441800,7007500,10991900,,5378900,24256800,13460100,7506400,4924200,30889600,33970100,7163400,7648600,,,37636100,13317600,,8009100.0,13374300,4166700,5605200,47695200,9071600,27175000,16098000,27719000.0,7705100,6980700,5155000,22949900,13538900,97473000,13392500,24818500,1590500.0,8480400,56431100,18166400,8382500.0,26432100,9751200,132517200.0,24471800,17222000,12469100,17319300
2008-04-29,230869330,,33503300,5144100,6726400,,4485300,28257700,8018000,5772800,5729000,24941400,37925900,19505100,10179700,,,40096400,11528600,,8683300.0,10969000,3284100,7226000,40664300,7706800,20738700,14869000,131290000.0,7821800,7221300,3612100,47218900,80508500,84428900,14335200,25801300,617600.0,4848400,49709200,16567800,12325300.0,15372400,10580800,197308400.0,15984500,19367400,17691400,29445700
2008-04-30,284881384,,18378600,6468000,7875700,,5220600,33748000,14592000,14899700,7022000,58550400,52347900,19536000,13077000,,,40399300,11873000,,15790100.0,15221000,3820500,8128300,56505700,13098400,36280800,23359200,43698000.0,8486600,7966100,4690900,30021400,37419600,74733600,26708000,41907200,1227300.0,6561300,44018900,21859500,8733100.0,23438100,14293400,147543600.0,18366100,21492200,20268400,29782600
2008-05-01,225894425,,24907200,6402700,7197000,,5083200,41524300,16879900,8451400,5797000,93126000,71473800,15253100,12246700,,,42001700,13072800,,13192300.0,26628800,4052200,8230200,71506000,13165100,31723700,15127600,54672000.0,6954300,5461100,3783700,22304100,23993400,71699400,25365600,35781100,2480500.0,5720900,48479400,13493700,7120800.0,24411700,26252600,116395600.0,15360000,38326900,18653000,43675400
2008-05-02,251520751,,13741900,7238300,8154900,,3784500,44354600,10087900,7742000,5424000,39528400,67180700,10309200,8708000,,,40669700,12129000,,13983600.0,19294300,4309900,6916600,59077200,12562300,27942900,16519000,44699000.0,7353400,4635100,3756600,17931400,17154900,66024200,28275400,36754700,1621700.0,7120600,48641900,13290300,9291100.0,21788800,12916900,136648800.0,11436000,25950200,19488800,27505600
2008-05-05,213639513,,7877000,4436500,5647400,,3886400,32767200,8687700,6301300,7823200,32972000,62446500,9059300,10193300,,,27482400,12612200,,12549400.0,15897800,2514200,6359300,38631100,10550400,19276100,14121400,21558000.0,5311900,3130300,3845900,18785700,10445300,119687700,23584800,30525500,1018200.0,5009700,34754200,10193200,8398500.0,18111800,11348000,70377200.0,13502000,18618000,18498200,21273900
