,1. open,2. high,3. low,4. close,5. volume 
2022-02-11 05:02:00,171.0,171.1,171.0,171.01,2813.0
2022-02-11 05:05:00,171.12,171.12,171.12,171.12,205.0
2022-02-11 05:08:00,171.15,171.15,171.15,171.15,225.0
2022-02-11 05:09:00,171.15,171.15,171.15,171.15,280.0
2022-02-11 05:13:00,171.12,171.12,171.11,171.12,1629.0
2022-02-11 05:14:00,171.11,171.11,171.02,171.02,717.0
2022-02-11 05:15:00,171.1,171.1,171.1,171.1,375.0
2022-02-11 05:24:00,171.19,171.19,171.19,171.19,148.0
2022-02-11 05:25:00,171.2,171.2,171.2,171.2,821.0
2022-02-11 05:28:00,171.3,171.3,171.21,171.21,669.0
2022-02-11 05:31:00,171.25,171.25,171.25,171.25,740.0
2022-02-11 05:32:00,171.22,171.22,171.11,171.11,1429.0
2022-02-11 05:39:00,171.11,171.11,171.11,171.11,687.0
2022-02-11 05:42:00,171.28,171.29,171.28,171.29,749.0
2022-02-11 05:43:00,171.23,171.3,171.23,171.3,521.0
2022-02-11 05:44:00,171.3,171.3,171.3,171.3,1209.0
2022-02-11 05:46:00,171.31,171.31,171.31,171.31,761.0
2022-02-11 05:47:00,171.3,171.31,171.3,171.31,382.0
2022-02-11 05:48:00,171.31,171.31,171.31,171.31,436.0
2022-02-11 05:57:00,171.36,171.37,171.36,171.37,510.0
2022-02-11 05:58:00,171.4,171.4,171.4,171.4,282.0
2022-02-11 06:01:00,171.31,171.31,171.31,171.31,211.0
2022-02-11 06:05:00,171.18,171.18,171.11,171.11,1315.0
2022-02-11 06:09:00,171.19,171.19,171.1,171.1,1795.0
2022-02-11 06:11:00,171.19,171.19,171.19,171.19,356.0
2022-02-11 06:13:00,171.09,171.09,171.09,171.09,502.0
2022-02-11 06:15:00,171.02,171.02,171.02,171.02,490.0
2022-02-11 06:20:00,171.03,171.03,171.0,171.0,1163.0
2022-02-11 06:23:00,171.07,171.07,171.07,171.07,103.0
2022-02-11 06:24:00,171.02,171.02,171.01,171.01,477.0
2022-02-11 06:25:00,171.0,171.0,171.0,171.0,1193.0
2022-02-11 06:27:00,170.92,170.92,170.9,170.9,334.0
2022-02-11 06:28:00,170.82,170.82,170.74,170.74,1084.0
2022-02-11 06:31:00,170.92,170.92,170.92,170.92,430.0
2022-02-11 06:32:00,170.9,170.9,170.9,170.9,574.0
2022-02-11 06:36:00,170.92,170.94,170.9,170.94,873.0
2022-02-11 06:37:00,170.92,170.93,170.92,170.93,611.0
2022-02-11 06:40:00,171.01,171.28,171.01,171.28,3107.0
2022-02-11 06:43:00,171.2,171.2,171.2,171.2,505.0
2022-02-11 06:45:00,171.27,171.27,171.27,171.27,306.0
2022-02-11 06:46:00,171.02,171.02,171.02,171.02,480.0
2022-02-11 06:47:00,171.01,171.01,171.01,171.01,430.0
2022-02-11 06:49:00,171.06,171.06,171.06,171.06,254.0
2022-02-11 07:01:00,171.12,171.26,171.12,171.26,7922.0
2022-02-11 07:02:00,171.28,171.29,171.28,171.29,683.0
2022-02-11 07:03:00,171.28,171.38,171.28,171.38,1814.0
2022-02-11 07:04:00,171.34,171.34,171.25,171.25,2070.0
2022-02-11 07:05:00,171.3,171.3,171.3,171.3,606.0
2022-02-11 07:08:00,171.26,171.3,171.25,171.3,1645.0
2022-02-11 07:09:00,171.36,171.44,171.36,171.44,1102.0
2022-02-11 07:10:00,171.4,171.5,171.4,171.5,475.0
2022-02-11 07:11:00,171.43,171.52,171.43,171.52,1263.0
2022-02-11 07:12:00,171.52,171.55,171.52,171.55,838.0
2022-02-11 07:13:00,171.56,171.56,171.55,171.55,1024.0
2022-02-11 07:14:00,171.57,171.61,171.57,171.61,835.0
2022-02-11 07:15:00,171.62,171.65,171.61,171.65,980.0
2022-02-11 07:16:00,171.73,171.77,171.7,171.77,2680.0
2022-02-11 07:17:00,171.74,171.79,171.74,171.79,5623.0
2022-02-11 07:18:00,171.82,171.82,171.81,171.81,626.0
2022-02-11 07:19:00,171.8,171.8,171.76,171.79,3328.0
2022-02-11 07:20:00,171.75,171.75,171.75,171.75,1408.0
2022-02-11 07:21:00,171.79,171.85,171.79,171.85,3091.0
2022-02-11 07:22:00,171.85,171.85,171.78,171.78,1724.0
2022-02-11 07:23:00,171.77,171.8,171.77,171.8,1077.0
2022-02-11 07:24:00,171.82,171.86,171.82,171.86,936.0
2022-02-11 07:25:00,171.85,171.85,171.81,171.81,1530.0
2022-02-11 07:26:00,171.83,171.85,171.83,171.85,1378.0
2022-02-11 07:27:00,171.87,172.12,171.87,172.12,16669.0
2022-02-11 07:28:00,172.12,172.26,172.12,172.26,4716.0
2022-02-11 07:29:00,172.25,172.25,172.22,172.25,8758.0
2022-02-11 07:30:00,172.23,172.24,172.19,172.24,2331.0
2022-02-11 07:31:00,172.23,172.23,172.16,172.16,1763.0
2022-02-11 07:32:00,172.15,172.26,172.13,172.24,7418.0
2022-02-11 07:35:00,172.2,172.2,172.15,172.15,2106.0
2022-02-11 07:36:00,172.13,172.13,172.01,172.06,8622.0
2022-02-11 07:37:00,172.07,172.08,172.04,172.04,1353.0
2022-02-11 07:38:00,172.04,172.05,172.02,172.03,3073.0
2022-02-11 07:39:00,172.03,172.1,172.03,172.1,2452.0
2022-02-11 07:40:00,172.1,172.14,172.07,172.07,2049.0
2022-02-11 07:41:00,172.09,172.15,172.09,172.15,3730.0
2022-02-11 07:42:00,172.17,172.17,172.08,172.08,5053.0
2022-02-11 07:43:00,172.08,172.09,172.02,172.04,7234.0
2022-02-11 07:44:00,172.03,172.05,171.94,171.94,4213.0
2022-02-11 07:45:00,171.95,171.95,171.89,171.9,3902.0
2022-02-11 07:46:00,171.82,171.87,171.82,171.86,2492.0
2022-02-11 07:47:00,171.9,171.9,171.79,171.79,4948.0
2022-02-11 07:48:00,171.8,171.85,171.8,171.83,1405.0
2022-02-11 07:49:00,171.87,171.89,171.87,171.88,1385.0
2022-02-11 07:51:00,171.88,171.88,171.87,171.87,736.0
2022-02-11 07:52:00,171.87,171.87,171.82,171.82,931.0
2022-02-11 07:53:00,171.88,171.88,171.85,171.85,774.0
2022-02-11 07:54:00,171.85,171.85,171.81,171.85,846.0
2022-02-11 07:55:00,171.86,171.87,171.85,171.85,1025.0
2022-02-11 07:56:00,171.85,171.91,171.85,171.9,5348.0
2022-02-11 07:57:00,171.9,171.92,171.9,171.92,680.0
2022-02-11 07:58:00,171.9,171.9,171.9,171.9,214.0
2022-02-11 07:59:00,171.99,172.0,171.98,171.98,6718.0
2022-02-11 08:00:00,171.98,171.98,171.98,171.98,250.0
2022-02-11 08:01:00,171.2801,172.26,171.19,171.82,174025.0
2022-02-11 08:02:00,171.83,171.83,171.83,171.83,913.0
2022-02-11 08:03:00,171.89,171.89,171.77,171.8,8332.0
2022-02-11 08:04:00,171.8,171.87,171.8,171.8,4641.0
2022-02-11 08:05:00,171.8399,171.87,171.8399,171.87,6711.0
2022-02-11 08:06:00,171.95,171.95,171.9,171.9,1187.0
2022-02-11 08:07:00,171.9,172.05,171.9,172.05,11849.0
2022-02-11 08:08:00,172.06,172.12,172.06,172.09,4129.0
2022-02-11 08:09:00,172.12,172.14,172.1,172.14,4366.0
2022-02-11 08:10:00,172.11,172.12,171.93,172.06,2054.0
2022-02-11 08:11:00,172.06,172.06,172.01,172.01,1544.0
2022-02-11 08:12:00,172.12,172.23,172.08,172.23,6881.0
2022-02-11 08:13:00,172.22,172.22,172.13,172.16,4261.0
2022-02-11 08:14:00,172.13,172.19,172.13,172.15,1163.0
2022-02-11 08:15:00,172.2,172.2,172.19,172.19,4217.0
2022-02-11 08:16:00,172.21,172.21,172.15,172.16,8517.0
2022-02-11 08:17:00,172.16,172.16,172.14,172.14,1583.0
2022-02-11 08:18:00,172.18,172.22,172.14,172.22,9984.0
2022-02-11 08:19:00,172.22,172.23,172.19,172.2,8532.0
2022-02-11 08:20:00,172.23,172.29,172.23,172.29,13845.0
2022-02-11 08:21:00,172.27,172.34,172.27,172.34,3122.0
2022-02-11 08:22:00,172.34,172.4,172.31,172.35,17550.0
2022-02-11 08:23:00,172.35,172.36,172.31,172.36,6315.0
2022-02-11 08:24:00,172.3701,172.55,172.3701,172.5,10480.0
2022-02-11 08:25:00,172.5,172.5,172.34,172.36,4207.0
2022-02-11 08:26:00,172.32,172.35,172.29,172.33,10886.0
2022-02-11 08:27:00,172.35,172.36,172.19,172.25,11695.0
2022-02-11 08:28:00,172.29,172.29,172.22,172.25,4498.0
2022-02-11 08:29:00,172.25,172.31,172.25,172.31,6442.0
2022-02-11 08:30:00,172.3,172.3,172.28,172.28,859.0
2022-02-11 08:31:00,172.29,172.29,172.29,172.29,264.0
2022-02-11 08:32:00,172.38,172.38,172.32,172.32,1340.0
2022-02-11 08:33:00,172.33,172.33,172.32,172.32,3139.0
2022-02-11 08:34:00,172.32,172.36,172.32,172.33,1778.0
2022-02-11 08:35:00,172.36,172.4,172.32,172.39,7048.0
2022-02-11 08:36:00,172.4899,172.5,172.41,172.49,6402.0
2022-02-11 08:37:00,172.47,172.54,172.45,172.5,5482.0
2022-02-11 08:38:00,172.55,172.56,172.55,172.55,948.0
2022-02-11 08:39:00,172.5,172.56,172.47,172.47,6049.0
2022-02-11 08:40:00,172.47,172.47,172.45,172.45,2515.0
2022-02-11 08:41:00,172.43,172.45,172.4,172.45,2762.0
2022-02-11 08:42:00,172.45,172.69,172.45,172.64,8805.0
2022-02-11 08:43:00,172.63,172.68,172.63,172.67,6914.0
2022-02-11 08:44:00,172.67,172.74,172.64,172.72,20724.0
2022-02-11 08:45:00,172.7,172.7,172.57,172.57,7646.0
2022-02-11 08:46:00,172.52,172.58,172.5,172.5,6298.0
2022-02-11 08:47:00,172.51,172.6,172.51,172.6,4157.0
2022-02-11 08:48:00,172.6,172.6,172.59,172.59,3023.0
2022-02-11 08:49:00,172.6,172.61,172.57,172.6,5963.0
2022-02-11 08:50:00,172.6,172.73,172.57,172.73,10943.0
2022-02-11 08:51:00,172.66,172.71,172.66,172.66,2717.0
2022-02-11 08:52:00,172.69,172.71,172.66,172.66,3373.0
2022-02-11 08:53:00,172.66,172.66,172.57,172.57,12270.0
2022-02-11 08:54:00,172.54,172.54,172.5,172.5,3591.0
2022-02-11 08:55:00,172.5,172.56,172.5,172.56,4208.0
2022-02-11 08:56:00,172.6,172.6299,172.58,172.58,13092.0
2022-02-11 08:57:00,172.55,172.59,172.55,172.59,1195.0
2022-02-11 08:58:00,172.58,172.61,172.55,172.55,3098.0
2022-02-11 08:59:00,172.55,172.62,172.54,172.54,5322.0
2022-02-11 09:00:00,172.53,172.54,172.5,172.5,1674.0
2022-02-11 09:01:00,172.47,172.55,172.47,172.55,1589278.0
2022-02-11 09:02:00,172.54,172.57,172.54,172.55,4033.0
2022-02-11 09:03:00,172.55,172.55,172.52,172.53,1971.0
2022-02-11 09:04:00,172.51,172.53,172.5,172.53,4288.0
2022-02-11 09:05:00,172.51,172.64,172.51,172.64,13515.0
2022-02-11 09:06:00,172.57,172.64,172.38,172.42,23248.0
2022-02-11 09:07:00,172.45,172.48,172.37,172.38,9668.0
2022-02-11 09:08:00,172.38,172.38,172.35,172.35,1233.0
2022-02-11 09:09:00,172.36,172.39,172.36,172.39,3241.0
2022-02-11 09:10:00,172.36,172.36,172.25,172.25,25711.0
2022-02-11 09:11:00,172.25,172.39,172.25,172.39,15253.0
2022-02-11 09:12:00,172.38,172.4,172.38,172.4,8531.0
2022-02-11 09:13:00,172.44,172.44,172.27,172.27,14738.0
2022-02-11 09:14:00,172.3,172.33,172.25,172.33,4343.0
2022-02-11 09:15:00,172.37,172.4,172.32,172.32,4753.0
2022-02-11 09:17:00,172.38,172.38,172.28,172.28,11835.0
2022-02-11 09:18:00,172.26,172.3,172.25,172.27,3962.0
2022-02-11 09:19:00,172.3,172.3,172.25,172.3,2101.0
2022-02-11 09:20:00,172.3,172.3,172.25,172.25,5546.0
2022-02-11 09:21:00,172.2,172.26,172.13,172.14,18473.0
2022-02-11 09:22:00,172.14,172.19,172.12,172.19,4483.0
2022-02-11 09:23:00,172.19,172.2,172.19,172.2,1915.0
2022-02-11 09:24:00,172.19,172.2,172.16,172.2,9852.0
2022-02-11 09:25:00,172.2,172.23,172.2,172.21,1699.0
2022-02-11 09:26:00,172.2,172.23,172.03,172.05,18718.0
2022-02-11 09:27:00,172.01,172.12,172.01,172.12,2914.0
2022-02-11 09:28:00,172.1,172.28,172.1,172.28,2670.0
2022-02-11 09:29:00,172.28,172.4,172.28,172.39,8319.0
2022-02-11 09:30:00,172.3,172.38,172.3,172.35,3103.0
2022-02-11 09:31:00,172.33,172.75,172.27,172.5925,1101121.0
2022-02-11 09:32:00,172.6,173.08,172.59,172.76,453451.0
2022-02-11 09:33:00,172.75,172.87,172.4401,172.565,386644.0
2022-02-11 09:34:00,172.56,172.5701,172.3107,172.49,268934.0
2022-02-11 09:35:00,172.48,172.48,172.17,172.2271,283080.0
2022-02-11 09:36:00,172.21,172.26,171.88,172.01,471350.0
2022-02-11 09:37:00,172.0,172.1001,171.86,172.07,257800.0
2022-02-11 09:38:00,172.08,172.2699,172.04,172.06,236338.0
2022-02-11 09:39:00,172.0594,172.208,171.84,171.9983,220482.0
2022-02-11 09:40:00,171.99,172.03,171.85,171.89,225049.0
2022-02-11 09:41:00,171.88,172.02,171.7749,171.85,284696.0
2022-02-11 09:42:00,171.85,171.8701,171.6813,171.76,208494.0
2022-02-11 09:43:00,171.7501,171.94,171.6225,171.86,258179.0
2022-02-11 09:44:00,171.85,171.95,171.7762,171.7762,179543.0
2022-02-11 09:45:00,171.79,172.005,171.685,171.6898,221951.0
2022-02-11 09:46:00,171.68,172.35,171.67,172.315,377660.0
2022-02-11 09:47:00,172.3119,172.77,172.3119,172.76,395663.0
2022-02-11 09:48:00,172.75,172.85,172.64,172.765,291891.0
2022-02-11 09:49:00,172.76,172.85,172.64,172.645,217314.0
2022-02-11 09:50:00,172.645,172.65,172.46,172.56,222765.0
2022-02-11 09:51:00,172.56,172.8,172.51,172.6,260905.0
2022-02-11 09:52:00,172.61,172.6165,172.47,172.52,155237.0
2022-02-11 09:53:00,172.52,172.66,172.52,172.5364,170471.0
2022-02-11 09:54:00,172.53,172.67,172.34,172.4101,197260.0
2022-02-11 09:55:00,172.41,172.635,172.385,172.54,141251.0
2022-02-11 09:56:00,172.53,172.66,172.4,172.41,178702.0
2022-02-11 09:57:00,172.4186,172.44,171.96,171.9802,279874.0
2022-02-11 09:58:00,171.98,172.06,171.85,171.8699,221498.0
2022-02-11 09:59:00,171.86,171.9,171.62,171.68,256118.0
2022-02-11 10:00:00,171.67,171.85,171.67,171.8287,194255.0
2022-02-11 10:01:00,171.82,171.9958,171.7,171.9855,278638.0
2022-02-11 10:02:00,171.9883,172.28,171.8,171.8913,272429.0
2022-02-11 10:03:00,171.9068,172.1648,171.88,172.14,152375.0
2022-02-11 10:04:00,172.135,172.34,172.13,172.2459,242782.0
2022-02-11 10:05:00,172.25,172.34,172.08,172.22,171376.0
2022-02-11 10:06:00,172.221,172.485,172.105,172.45,185924.0
2022-02-11 10:07:00,172.45,172.65,172.34,172.35,294181.0
2022-02-11 10:08:00,172.34,172.64,172.34,172.47,187999.0
2022-02-11 10:09:00,172.47,172.51,172.25,172.275,161105.0
2022-02-11 10:10:00,172.28,172.3,171.99,172.23,226071.0
2022-02-11 10:11:00,172.23,172.2399,171.95,172.03,250197.0
2022-02-11 10:12:00,172.03,172.12,171.81,171.87,348842.0
2022-02-11 10:13:00,171.88,171.88,171.44,171.57,404263.0
2022-02-11 10:14:00,171.5669,171.685,171.38,171.43,303416.0
2022-02-11 10:15:00,171.42,171.59,171.3,171.4,312747.0
2022-02-11 10:16:00,171.39,171.47,171.16,171.17,326782.0
2022-02-11 10:17:00,171.165,171.39,171.1567,171.305,296913.0
2022-02-11 10:18:00,171.3078,171.34,171.05,171.0808,308358.0
2022-02-11 10:19:00,171.09,171.22,171.03,171.08,312078.0
2022-02-11 10:20:00,171.08,171.32,171.05,171.22,307632.0
2022-02-11 10:21:00,171.24,171.57,171.225,171.565,315456.0
2022-02-11 10:22:00,171.57,171.64,171.43,171.44,180325.0
2022-02-11 10:23:00,171.44,171.55,171.37,171.5205,170291.0
2022-02-11 10:24:00,171.52,171.73,171.52,171.665,254224.0
2022-02-11 10:25:00,171.67,171.78,171.61,171.6101,157704.0
2022-02-11 10:26:00,171.6101,171.81,171.57,171.67,176218.0
2022-02-11 10:27:00,171.65,171.76,171.61,171.67,135021.0
2022-02-11 10:28:00,171.685,171.85,171.604,171.6052,152456.0
2022-02-11 10:29:00,171.61,171.61,171.4,171.478,188062.0
2022-02-11 10:30:00,171.48,171.82,171.47,171.72,176823.0
2022-02-11 10:31:00,171.73,171.98,171.72,171.87,164389.0
2022-02-11 10:32:00,171.86,172.08,171.86,171.9838,203286.0
2022-02-11 10:33:00,171.99,171.9981,171.83,171.871,140174.0
2022-02-11 10:34:00,171.89,171.9,171.6903,171.8305,151503.0
2022-02-11 10:35:00,171.82,171.91,171.69,171.89,170749.0
2022-02-11 10:36:00,171.87,171.98,171.7,171.735,205101.0
2022-02-11 10:37:00,171.74,172.24,171.58,172.2256,344010.0
2022-02-11 10:38:00,172.21,172.31,172.15,172.26,192314.0
2022-02-11 10:39:00,172.27,172.41,172.21,172.28,214965.0
2022-02-11 10:40:00,172.26,172.45,172.17,172.3289,159558.0
2022-02-11 10:41:00,172.32,172.46,172.3,172.39,145616.0
2022-02-11 10:42:00,172.39,172.44,172.26,172.39,123833.0
2022-02-11 10:43:00,172.3988,172.45,172.1888,172.245,171283.0
2022-02-11 10:44:00,172.25,172.3546,172.16,172.24,128719.0
2022-02-11 10:45:00,172.235,172.3,172.215,172.2303,98083.0
2022-02-11 10:46:00,172.25,172.25,172.05,172.19,141397.0
2022-02-11 10:47:00,172.18,172.55,172.18,172.51,205487.0
2022-02-11 10:48:00,172.5043,172.695,172.43,172.46,193164.0
2022-02-11 10:49:00,172.45,172.52,172.33,172.42,133146.0
2022-02-11 10:50:00,172.42,172.43,172.17,172.24,187045.0
2022-02-11 10:51:00,172.2305,172.45,172.2201,172.43,159458.0
2022-02-11 10:52:00,172.4108,172.425,172.075,172.16,231207.0
2022-02-11 10:53:00,172.1657,172.3,171.98,172.26,219654.0
2022-02-11 10:54:00,172.26,172.305,172.14,172.19,132282.0
2022-02-11 10:55:00,172.18,172.32,172.16,172.2653,165231.0
2022-02-11 10:56:00,172.26,172.36,172.22,172.25,110889.0
2022-02-11 10:57:00,172.24,172.33,172.18,172.329,126909.0
2022-02-11 10:58:00,172.3201,172.4,172.25,172.385,142684.0
2022-02-11 10:59:00,172.38,172.38,172.04,172.1999,171228.0
2022-02-11 11:00:00,172.2,172.21,171.94,172.0899,179597.0
2022-02-11 11:01:00,172.09,172.17,172.0,172.15,117944.0
2022-02-11 11:02:00,172.16,172.29,172.12,172.2699,146537.0
2022-02-11 11:03:00,172.27,172.34,172.202,172.2937,117439.0
2022-02-11 11:04:00,172.291,172.439,172.2182,172.4299,114296.0
2022-02-11 11:05:00,172.4113,172.56,172.3919,172.5059,155328.0
2022-02-11 11:06:00,172.5,172.5,172.36,172.4,87437.0
