date,AAPL,ABBV,ABT,AMGN,AMZN,AVGO,BA,BAC,BMY,C,CELG,CMCSA,CSCO,CVX,DIS,DWDP,FB,GE,GILD,GOOG,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MDT,MMM,MO,MRK,MSFT,NVDA,ORCL,PCLN,PEP,PFE,PG,PM,T,UNH,V,VZ,WFC,WMT,XOM
2001-06-07,1.3812409688,,14.2473271685,59.3730982139,16.13,,44.9727382291,18.6675145458,29.20952655,356.5897314381,4.2125,11.0935970897,17.7561572014,26.6453225532,25.8843476003,,,28.3682312576,3.1323905011,,,35.8516090856,32.6586112549,85.7958082318,20.9762402532,33.2425531799,27.3050165114,14.5226624635,,19.1921200265,34.2696599671,40.7093384634,4.6978336508,38.1883534662,24.4111618751,15.340842801,15.6007996039,46.2,29.5417965152,24.1143233561,20.8194321159,,16.1044939434,12.6985433214,,21.6175756321,15.0246357413,37.0712127791,28.9105698809
2001-06-08,1.3595594392,,14.2114674873,58.1911577234,15.7,,44.2465980535,18.488982947,29.0961515352,353.261653058,4.10625,11.1158287472,16.6738616433,26.7646589629,25.6428140301,,,27.9216244682,3.0258030222,,,35.9152384451,31.1579899378,84.9543141638,20.6596431781,32.8878799646,26.4526860072,14.4848758309,,18.9095996915,34.0935254019,40.1411457262,4.6745962213,37.8871754345,24.2488183719,14.9423793516,15.3127294439,46.26,29.6684708853,23.982039068,20.6141881764,,16.0040822306,12.7974416338,,21.6986922386,14.64003533,37.0131756554,28.9786481459
2001-06-11,1.2779348575,,13.8997641049,57.5872465239,14.86,,44.1849446424,18.3981510809,28.9003219641,349.4482299141,3.9675,11.1908605912,16.5843484768,27.0588370892,25.369075984,,,27.4924179434,2.8906757265,,,35.8657489433,30.3138904469,85.8762989687,20.4306155067,32.6944218472,26.4405098571,14.4628336286,,19.2049618599,34.3998463848,40.2079919306,4.6978336508,36.8815470917,23.8943131709,14.5053051029,14.5745496588,45.0,29.3484514241,23.7615652544,20.6366367323,,16.2898694133,12.4633851117,,21.8244229787,14.4256678876,36.4400590586,29.0791446324
2001-06-12,1.2951525427,,13.9907925263,57.7339106724,14.64,,45.0138405031,18.5109078802,28.4983560024,349.3095599816,3.9925,11.1714078909,16.5762109162,27.0838144773,25.352973746,,,28.2870300232,2.920962879,,,36.1626859541,29.1214324359,85.7958082318,20.2958933471,32.8233939255,26.026520755,14.4565358565,,19.1407526929,33.7718883698,40.8096077699,4.7539907719,37.0653167381,23.88106064,14.9887123108,14.5295386963,43.38,29.4817928663,23.6623520384,21.0054344361,,16.2358015679,12.4831647742,,22.0434378163,14.3121792416,36.6867168345,29.2153011624
2001-06-13,1.3053556154,,14.0073431484,58.4499768089,14.12,,44.8631321648,18.5109078802,28.859094686,345.9121466352,3.95375,11.2186501631,15.4776402369,26.9339501488,24.7974465346,,,27.7534219112,2.9349415648,,,35.7381582379,28.3108289566,85.2762771116,19.5751297931,32.7008704511,26.2700437562,14.4943224891,,19.2627501102,34.1701056476,40.7761846677,4.6804055787,37.3307617829,23.420535192,14.4852274872,13.9533983762,46.68,29.5484635874,23.5135322142,20.8290529256,,16.231939579,12.6589839964,,21.7392505419,13.9874756156,36.3820219349,29.1699156524
2001-06-14,1.2677317848,,13.9301069121,57.7597925809,13.29,,43.5410090151,18.0724092163,28.9106287836,337.0372709549,3.9875,11.1936395484,14.4360324818,26.5481882662,24.0406413482,,,28.3392308168,2.8574763478,,,35.0306120443,24.8540405653,84.6982072736,18.5983941359,32.8298425294,26.0874015053,14.2319388977,,19.2370664434,33.6187278783,40.3751074415,4.6030677747,37.7238246377,22.8274844353,14.4543388477,13.3682558637,47.46,29.1884416935,23.8387310892,20.8001904966,,16.1083559324,12.7864529324,,21.6378547838,13.7604983237,35.9104703046,28.8035897501
2001-06-15,1.3034425393,,13.9466575341,57.8546929123,12.49,,44.0136851671,18.1726374824,28.6014241977,341.8213836263,3.8625,11.3381453221,13.5490383778,26.8340405965,23.9118234441,,,28.3102303759,3.0042525483,,,34.5990088662,25.9259129347,83.1249792335,18.6455468917,33.5585347717,26.8666751092,13.9916840429,,18.4087681887,33.480883436,40.4085305437,4.5345406067,37.6472539517,22.535928756,14.679825916,13.5032887512,48.48,28.8417539438,23.4969966782,20.0754228352,,15.5676774787,12.5578879436,,21.2728300545,13.6028752043,34.9310938418,28.8197988608
2001-06-18,1.2964279268,,14.0956131328,57.7856744895,11.83,,44.445259045,18.5547577466,28.3746741681,345.2187969727,3.88625,11.0908181325,13.4269749689,26.5592893276,23.3723984708,,,28.4204320512,2.9850318554,,,34.6697634856,26.7968092348,83.6152409948,18.557977488,33.5520861678,26.5135667575,13.8367828865,,18.2996126047,34.4764266306,40.8430308721,4.385738756,37.9024895717,22.158231626,14.0991194936,13.3592536712,47.64,28.9084246649,23.8221955532,19.9311106902,,15.3552680861,12.8348032185,,21.1673784661,13.640704753,35.199515539,28.6966096194
2001-06-19,1.2875002382,,14.145264999,57.7770471866,11.36,,42.3353423085,18.7051001456,28.3179866606,351.874953733,3.85125,11.2269870347,13.5409008172,26.5037840207,23.2274783287,,,28.3450309049,3.0263854674,,,35.0164611204,25.7919288885,84.032329359,17.9651999856,34.3581616572,26.6414163331,13.8304603903,,18.1069851036,35.7706327835,40.2414150327,4.3661595651,38.0811545058,22.3040094657,13.3284479384,15.0876746313,45.84,29.1417721887,24.2521194896,20.0144910406,,15.6101593572,12.7534868283,,21.1308759931,13.7163638503,35.4461733148,28.6544564075
2001-06-20,1.3818786608,,14.4128333892,58.1825304206,12.53,,41.8626661566,18.8366497447,28.4262082657,351.1816040704,3.875,11.4770931815,13.3455993631,26.2179316904,23.5495230889,,,29.4470476579,3.345565459,,,34.8395745721,24.8138453514,82.7517949077,18.5175608401,34.5709655863,27.2867522863,13.8873628559,,18.119826937,37.1414191822,39.6397991934,4.5521618785,38.1117827802,22.996454204,13.9014322009,15.7718412614,44.16,29.3751197125,24.5277117565,20.0593881524,,15.447955821,12.9227128296,,21.3904491339,14.0316100891,36.1788920019,28.4469329029
2001-06-21,1.4341694085,,14.6197161651,58.0617481807,13.08,,39.5609388077,19.2250342755,28.529276461,371.2887442837,3.4,11.7410941142,14.3872071182,25.9376298908,24.2338682043,,,29.7254518903,3.3548845829,,,35.9291957102,24.6195684845,82.3932452614,18.3693664645,34.1904979554,28.1999635409,13.7798804209,,18.3895054386,36.8733883221,38.8710678431,4.6657211855,38.0147932446,23.1389189109,14.1639856365,16.1139245764,44.64,30.1151647166,24.731650034,19.9952494213,,15.19306455,13.3095151184,,21.5770173289,14.5643762327,36.6511064557,28.6674266265
2001-06-22,1.4195024914,,14.3493893379,56.198250765,12.4,,39.0471603817,19.4004337411,28.0603161724,370.2487197899,3.35875,11.6160410408,14.2570061488,26.2928638547,23.5012163749,,,30.0792572689,3.5604877526,,,35.8796674766,24.5190804499,82.5908134339,18.5310330561,33.7842359088,27.4693945372,13.5459480623,,18.05561777,36.2990364791,39.038183354,4.6529947115,34.6099500736,22.8042925063,14.1006639256,15.7358324914,46.08,30.2151707983,23.5851862036,20.2934945209,,15.0038270912,13.4435772753,,21.3133883578,14.5580713079,36.3096590814,28.8295543645
2001-06-25,1.5298232152,,14.3052543457,55.4304208114,12.81,,39.0197588656,19.1686558759,27.7253445376,364.3552476585,3.2375,11.5576829399,15.062624647,26.3511444269,23.3401939948,,,29.1454430729,3.3502250209,,,34.6697634856,23.849160219,82.42983196,19.25179661,33.2747961995,27.420689937,13.7798804209,,17.8501484355,36.0692957419,38.67052923,4.7156481223,34.4568087016,22.8109187717,14.0728641501,15.9968960739,45.9,29.9218196255,23.1607741125,20.1395615663,,14.9458972569,13.6897241863,,21.0092010834,14.3027218544,35.5977049817,28.7030947289
2001-06-26,1.5145186061,,14.1976753023,54.4986721036,13.25,,39.0608611397,18.9180852109,27.4522138201,361.5818490083,3.38875,11.6049252121,14.6638841782,26.2817627933,22.7444111884,,,28.2986301995,3.3752701663,,,33.3608030275,24.2511123575,82.7152082091,19.5145048213,32.9588146077,26.7388255336,13.8936853521,,17.6832046012,35.8778451275,38.4365675147,4.5932781793,33.8034055144,23.2383128925,14.4790497593,16.6000429715,45.36,29.8884842649,23.265499174,20.4794968411,,15.2316844395,13.5710462114,,21.4959007224,14.2838070801,35.6703533593,28.7160649479
2001-06-27,1.4883732323,,13.7921850614,54.4469082865,14.04,,39.5266869127,18.8930281444,26.8492648775,358.461775527,3.3425,11.6605043558,14.5906461329,25.3659252303,22.6638999984,,,27.9912255263,3.4661316237,,,33.1485391694,24.7870485422,83.0664405158,19.2989493659,32.6944218472,26.3431006566,13.9663940582,,17.6639418511,35.1350167439,38.2026057994,4.6118784106,33.5073321951,23.5696261644,14.0311644867,16.2399552714,46.86,30.2485061588,22.9127410723,20.3319777596,,15.2307189423,13.8237863433,,21.2119925996,14.4319728124,35.2344630942,28.2815626102
2001-06-28,1.5011270731,,13.9604497192,54.0673069611,14.36,,39.211569478,18.7865356117,27.1584694634,364.7019224897,3.5175,11.6910728849,15.1195875711,24.6277046492,22.8168712595,,,28.3450309049,3.4923416595,,,33.2546710984,25.5909528192,84.2225801917,19.965824056,33.6617124344,26.9275558595,14.3362600846,,17.773097435,36.605357462,38.7373754343,4.7273956368,33.1806306015,24.0997273995,14.196418708,17.2662052165,48.48,30.3951817452,23.2324281019,20.4121511734,,15.3892111953,13.7468654336,,21.7433063722,14.6305779428,35.8665039786,28.1518604198
2001-06-29,1.4826340039,,13.240497659,52.3504736939,14.15,,38.0881073197,18.8021962783,26.9523330728,366.3659616798,3.60625,11.9356211173,14.8103602688,25.1161513495,23.2596828047,,,28.4204320512,3.389248852,,,33.4244821849,23.3802160574,83.0518058363,19.7031158448,32.2172251575,26.610975958,14.2256164015,,17.3750005994,35.2345710633,38.135759595,4.8458497416,32.6242169499,24.1858688502,14.3246065619,17.1041657515,54.3,29.468458722,22.0749405809,20.4602552218,,15.4858528129,13.5710462114,,21.6986922386,14.6368828676,35.4524082267,28.323715822
2001-07-02,1.5240839868,,13.6184035297,53.2045766761,14.53,,38.6087361247,18.949406544,27.5552820154,370.80339952,3.5425,11.7772205577,15.6485290093,25.063421308,23.1389160197,,,29.116442632,3.3583792543,,,33.7499534339,22.850979075,83.6737797126,20.2487405912,33.010403439,27.4085137869,14.4152912868,,17.5933117673,35.9391093241,39.205298865,4.7773225735,32.8488242955,23.3907169976,13.6883005884,17.6262929166,59.46,30.1284988608,22.5434474346,20.675119971,,15.694598707,13.7270857711,,22.0515494769,14.8260306109,36.1425678131,28.4372052386
2001-07-03,1.5202578345,,13.5908191595,52.3849829053,14.13,,38.5881849877,18.9462744107,27.7897621597,367.8219959711,3.5725,11.8661471876,15.6159787669,25.0856234307,22.8249223785,,,28.716236548,3.3875015163,,,33.8843872107,23.5142001036,82.6713041708,20.5181849105,32.9136743803,27.7311817635,14.5227737219,,17.4905771001,36.1056713586,39.038183354,4.6794266191,33.0274892295,23.3476462722,13.8643658335,17.7973345741,56.7,30.4151829615,22.2899025491,20.7168101462,,15.7023300365,13.6875264461,,22.2989551267,14.8575552347,35.7575314123,28.3204732673
2001-07-05,1.4788078516,,13.4997907381,50.2281571928,15.27,,37.8346432961,18.8804996111,27.5514902008,362.4832035696,3.50625,11.6716201846,14.3058315124,25.3437231076,22.6961044744,,,28.2058287888,3.316443197,,,33.0141053926,24.5776984701,82.0273782753,20.1005462157,32.8298425294,27.6575754417,14.3014863556,,17.3750005994,35.9829933502,38.9044909453,4.5795727457,32.7416253351,22.6982722593,12.8589406182,17.041150404,50.28,29.9818232744,21.915097066,20.6943615903,,15.9651952365,13.6062100558,,21.9014837549,14.6747124162,35.3071114717,28.2102264055
2001-07-06,1.4048355744,,13.0501655051,49.3136630907,15.27,,37.1975580478,18.279130015,27.5048717741,352.152293598,3.325,11.6299358268,13.662964226,25.2549146166,22.3096507622,,,27.2863897649,3.2453848777,,,32.0942953409,23.6955947715,77.9296680314,19.1507549903,32.5074123337,27.038055566,14.0991664779,,17.0475338475,35.515283443,38.3028751059,4.4748240745,32.3842954671,21.8865547431,12.4635660328,16.392992544,46.98,29.9284866976,22.0749405809,20.8450876084,,15.5617164828,13.6084077961,,21.7615576087,14.5044794473,34.391741915,28.1453753103
2001-07-09,1.4475609414,,13.2129132889,50.6595223353,15.81,,36.1905523327,18.4545294805,27.9555165659,352.2216285642,3.56125,10.8240382426,14.037292013,24.9884891437,22.2935485242,,,27.2631128276,3.275089585,,,32.5400494429,23.3521803546,76.627181561,19.4673520654,33.6101236031,26.7190948379,14.2951638595,,17.060375681,35.4999486919,38.4031444125,4.4239181782,32.9764421055,21.7639688324,12.0558359916,17.023146019,46.8,30.1551671493,22.6812435681,21.2106783757,,15.6589772108,13.9556507599,,22.0597730593,14.4445826619,35.0528421504,28.1194348722
2001-07-10,1.3480809824,,13.3508351395,49.6328732962,15.61,,37.0948023626,17.8468956178,28.2300473011,340.5733542337,3.4725,10.6850903832,13.1828481513,24.8108721618,21.8185325029,,,26.6288162858,3.1743265584,,,31.8395787113,23.163639106,74.607595798,18.7196440795,33.8551705518,25.5168582474,14.1212952145,,17.2722659322,36.6117181434,37.3336051425,4.5325826876,32.5272274143,21.3630797734,12.1546796379,15.8348566089,47.04,30.1551671493,22.4938408266,21.489681856,,15.6589772108,13.8237863433,,22.5499902384,14.258587381,34.507979319,27.8081496153
2001-07-11,1.4373578687,,13.8997641049,49.184253548,15.34,,36.2385049858,17.9627845504,27.6447270543,330.0344393633,3.195,10.5600373098,13.5897261807,24.3307512575,22.5431332133,,,25.9596043381,3.0823002105,,,32.3419365087,23.9043368681,75.9905730053,18.901518995,34.4935823394,25.541393688,14.386840054,,17.1053220979,34.6182005063,37.3336051425,4.5590145953,31.8329865279,22.0323325827,12.1315131583,16.2039465014,46.86,30.0618281397,21.4135191402,22.0476888166,,16.3475831651,13.9512552793,,22.8114394006,14.2775021553,35.4887324155,27.5455026798
2001-07-12,1.5534178208,,13.5729063599,47.5364387036,16.49,,37.3345656281,18.6142682795,27.1319243602,337.6612856511,3.44,10.3627313496,14.5336832088,24.7165131402,22.2371906911,,,27.3504013425,3.1160820344,,,33.962217292,24.3150874453,78.4784685105,20.2756850232,34.0744230849,25.8419528356,14.3805175579,,17.3364750992,35.1932536708,37.9352209819,4.4816767913,31.1387456414,23.7220302695,12.7678191317,17.6983104566,48.0,30.3685134568,20.7245384729,22.0476888166,,16.3398023069,14.3006959834,,22.6521188174,14.4004481885,37.6681837409,27.7076304178
2001-07-13,1.584664731,,13.7391052133,48.0023130575,16.98,,37.7250372319,18.8711032112,27.3287577175,338.7706451112,3.3375,10.3349417777,15.2497885405,24.8108721618,22.6961044744,,,27.6122668873,3.2983873946,,,34.4574996275,24.5776984701,79.4150879948,20.336309995,34.2098437671,25.8480866958,14.5449024585,,17.7538346849,35.6532962025,37.5007206534,4.4043389873,31.3939812614,23.6358888188,12.5037212641,17.5902841466,52.2,30.2951756636,21.182021636,21.8520656867,,16.3203501613,14.4589332833,,22.5704159542,14.6557976419,38.4309917048,27.87948582
2001-07-16,1.527910139,,13.7806549267,46.596062693,16.01,,37.8688951912,19.2250342755,27.0594068075,340.7813591325,3.26625,10.5127950377,14.4116198,24.3252007269,22.2210884531,,,26.8965010649,2.8831039384,,,34.740518105,24.3016202133,78.8955568746,19.622282549,34.6483488333,25.0261494349,14.8515435232,,17.7409928515,35.936989097,36.7988355075,4.2976323971,32.1494786967,23.5828786953,11.4982960489,16.8340999765,52.44,30.6618646296,20.8733582971,22.1759662788,,16.7210643607,14.2193795931,,22.8359502595,14.5107843721,38.8523522944,27.8827283748
2001-07-17,1.6006070321,,13.8914541623,47.5019294922,16.35,,38.5676338507,19.9516892042,27.4634331725,351.5976138679,3.27375,10.279362634,14.4767202847,24.1031794995,22.7846667835,,,26.8324894873,3.0415290437,,,35.0376875063,24.1736815089,79.4150879948,20.1409628635,35.4092840952,25.6947401919,14.8989622445,,17.7987811018,36.1133387341,37.7346823687,4.3906335537,32.9151855567,23.7949191893,12.1407797502,17.5542753766,54.06,30.7685377833,21.2646993161,22.4261073301,,17.1412307058,14.5006903486,,23.0688034196,14.9741963431,38.7579094036,27.6589920964
2001-07-18,1.3257617609,,14.2792514868,51.8069536144,15.96,,39.1362153089,20.0707102701,28.4475999592,350.9735991717,3.4275,10.2599099337,13.9559164071,24.0893031727,21.7460724318,,,26.8557664246,3.168502106,,,34.8395745721,24.5776984701,76.3052186133,19.4606159574,35.0804052956,26.4737404316,14.6112886684,,17.7859392684,36.2666862447,38.0354902884,4.452308005,34.4823322636,23.3807775994,11.7206942532,16.9061175165,52.98,31.3285718405,22.6040777334,22.3138645506,,17.1567924223,14.5842044791,,22.9625896974,14.8008109118,39.2155941819,27.3185238467
2001-07-19,1.2728333212,,14.2931013913,51.3238246548,16.49,,38.6292872618,19.8890465379,28.7739289463,347.7148557578,3.455,10.0876145881,14.4523076029,24.1864374597,21.8587880979,,,27.0478011574,3.0887071081,,,35.2358004405,24.6181001662,76.1003331011,20.1813795114,34.9514332173,26.5473467535,14.7630285767,,17.7666765183,36.504374886,38.3362982081,4.4855926295,34.3547144536,24.0434041433,11.909114954,17.257203024,50.52,30.9818840908,22.6702198774,22.0526762517,,17.0556412651,14.6435434666,,23.3506782976,14.8480978476,39.3972151257,27.9378518057
2001-07-20,1.2741087052,,14.4814600918,52.3763556025,16.98,,38.9033024224,19.6854578726,29.0277403808,350.5575893741,3.5075,10.1570885178,14.6394714964,24.6859852214,21.7380213128,,,27.1350896724,3.1469516321,,,34.952781963,24.8470431108,77.3442808537,20.1611711875,35.1384427308,26.3633309488,14.5765149394,,17.6703627678,37.2481103122,37.7681054709,4.5032139013,33.9106044748,22.9202521515,11.5662510557,17.167181099,50.28,30.8285414323,22.8300633922,21.9559398447,,16.6899409278,14.4655265042,,22.9299085522,14.5769860822,39.4335393145,28.1194348722
2001-07-23,1.2460502553,,14.2404717544,50.5473673983,16.03,,38.5333819556,19.5288512069,28.9137842265,348.2002005216,3.58625,9.8652980131,14.8673231929,24.3224254615,21.6414078848,,,26.3611315067,3.08113532,,,33.9409909062,24.3554891414,77.4540409495,19.5347131452,34.5645169824,26.1241104028,14.0612315009,,17.8308856854,37.2557776877,37.1999127338,4.475803034,33.5379604695,22.2278074131,10.4712487859,16.3209750039,50.7,30.0351598513,22.0914761169,21.8624279846,,16.3631448816,14.4501423222,,22.4682873752,14.469802361,38.5254345956,27.5617154536
2001-07-24,1.2173541133,,14.2044620028,49.8399285646,12.06,,37.8551944332,19.4223586743,28.3284639797,339.53332974,3.33125,9.6318656094,14.9568363594,23.6397101873,21.0536761974,,,25.6046310441,2.9110613099,,,33.3537275655,24.3824236055,76.4735174269,19.4538798495,33.990591234,25.9278268778,13.9727165544,,18.228982521,36.4353685063,35.7961424419,4.4376236118,33.1448976147,21.9726961938,11.1801430621,16.392992544,47.58,29.7484757506,21.9702155194,21.9559398447,,15.8729508124,14.2875095417,,22.0842839182,14.3184841664,38.5762884598,26.5694936973
2001-07-25,1.1778172065,,14.2654015824,51.0563782664,11.51,,38.8210978742,19.5445118735,29.4058676199,342.1680584576,3.13125,9.8847507134,15.2172382981,24.7470410589,21.3113120056,,,25.4882463575,2.9605691553,,,34.8183481862,24.7797069506,76.7515763363,19.8176296804,33.9841426301,26.0566379411,14.2192939053,,18.813285941,36.8034025316,36.8991048141,4.3739912415,33.1755258891,22.3570195892,11.0720328239,17.3382227565,49.62,30.5351902595,22.1024998075,22.5718283027,,16.8766815256,14.1666338265,,22.8073542574,14.3815334141,40.0292560101,27.3217664014
2001-07-26,1.185469511,,14.3623509135,49.7967920503,12.33,,39.8075524523,19.7668933387,29.1468763602,346.674831264,3.4,10.0876145881,15.7705924181,24.9912644091,21.6575101228,,,25.4591501858,3.1883052442,,,35.0235365824,24.914379271,77.5638010454,20.0601295678,34.3001242219,26.2651891864,14.2256164015,,18.575712023,36.9337479156,37.2667589381,4.3270011834,33.0581175039,22.0621507772,12.2010125972,17.473255644,50.28,30.4885207547,22.0418695088,22.8942829927,,17.020627403,14.2875095417,,22.9625896974,14.3342464783,40.3198495201,27.704387863
2001-07-27,1.2090641167,,14.2764815059,52.4712559338,12.25,,39.8281035893,19.8890465379,29.2297535633,347.0215060953,3.47625,10.1959939184,15.5101904793,25.28266727,21.7621746698,,,25.9828812754,3.1486989679,,,35.1296685114,25.1635230637,76.6125468816,19.6829075208,34.1840493515,26.8540397613,14.1592301916,,18.3895054386,37.2251081856,37.2667589381,4.2251893908,33.2520965751,21.6910799126,12.509898992,17.1581789065,48.3,30.4485183221,21.9591918287,22.723382007,,17.0673125525,14.2853118015,,22.9299085522,14.315331704,40.2544659804,27.7108729725
2001-07-30,1.2071510406,,14.4842300727,52.1693003341,12.55,,39.3211755422,19.9047072045,29.5301834245,344.1787724789,3.36,10.221004533,15.3718519493,25.4020036797,21.4159765526,,,25.3718616709,2.976877622,,,35.0589138921,25.0423179754,77.4540409495,19.5616575772,34.1260119162,26.6086853551,13.9916840429,,18.5564492728,37.0947628016,36.53145069,4.2751163276,33.8187196516,21.8004132924,12.211823621,16.807093399,50.94,30.7352024228,22.1024998075,22.9265284617,,17.1762445679,14.6259615444,,22.8849719774,14.4382777371,40.5959133547,27.503349468
2001-07-31,1.1982233519,,14.8443275883,54.1018161725,12.49,,40.0952683709,19.9266321377,30.6334861906,348.1308655553,3.2725,10.3655103068,15.6403914487,25.3631499649,21.2146985775,,,25.3136693276,2.9873616364,,,35.6391017708,24.8268422628,76.9857312074,20.0803378917,34.8869471782,26.3019923473,14.0991664779,,18.7105512737,36.8264046582,37.4004513469,4.4542659241,34.7018348968,21.9296254684,12.4944546723,16.2759640414,53.22,31.0885572445,22.7198264855,22.9007320865,,17.5186023305,14.8171649485,,22.1210502067,14.5202417592,40.6104430302,27.0818173492
2001-08-01,1.2154410371,,14.7085985247,53.5669233958,12.5,,40.4172361845,19.7324398723,30.0378062934,351.1122691042,3.4225,10.4349842364,16.5192479921,25.3020941274,21.4723343857,,,24.9063229247,2.964646272,,,35.2216495166,24.7258380225,78.3394390558,20.7135320419,34.6934890607,26.4246695504,13.9347815773,,18.8646532746,35.3466011814,37.0996434272,4.4767819936,34.7069396092,22.0223931845,13.2574040676,16.4920166615,57.12,29.1284380445,22.6757317228,23.0555103377,,17.4758076102,14.2853118015,,22.770587969,14.6841698034,39.9638724703,26.978055597
2001-08-02,1.2639056325,,14.4039006269,53.6963329385,12.19,,40.2939293623,19.8765180047,30.3175168538,355.0643621806,3.445,10.5155739948,16.4785601892,25.2687909433,21.3354653626,,,24.557168865,2.9005772956,,,35.2216495166,24.8133750307,79.6126561673,21.6296427274,34.3001242219,26.4246695504,13.8810403598,,18.7169721904,35.5689550717,37.1999127338,4.4875505486,34.6048453612,22.347080191,13.5724681904,16.483014469,53.58,29.6351355248,22.4552579092,23.0426121501,,17.2034775717,14.0545490724,,22.2640302172,14.7346092016,40.67582657,27.0623620207
2001-08-03,1.2434994871,,14.47592013,53.4116319445,12.15,,40.5610941438,19.8420645382,29.9393896147,355.6207803779,3.41875,10.4155315361,16.3158089774,25.1661061256,21.4159765526,,,24.877226753,3.0630795176,,,34.7617444908,24.7797069506,79.1589811046,21.3534623001,34.5516197746,26.3142600676,14.1307789588,,18.6270793566,35.1702515443,37.3336051425,4.4219602591,34.768196158,22.1615447588,13.4828911359,16.2039465014,51.96,29.6284684527,22.4552579092,22.6427683345,,16.9194762459,14.1292722418,,21.9290484782,14.7314567392,40.2399363049,26.7575618733
2001-08-06,1.2199048814,,14.3235711811,53.7998605727,11.9,,40.0062134437,19.6635329394,30.0585255942,350.5434643272,3.4625,10.532247738,15.9007933875,25.0856234307,21.6011522898,,,24.0858108844,3.0048349936,,,34.1603302262,24.5911657021,77.9369853711,20.4098118197,34.4097504885,25.9707638989,14.102327726,,18.4922401058,35.6916330801,36.5648737922,4.3828018774,34.4159710024,21.9097466721,13.8736324254,15.7178281064,52.08,29.3351172799,22.2347840957,22.8136693202,,16.9194762459,13.9600462404,,21.7615576087,14.5486139207,39.593365745,26.4916723831
2001-08-07,1.227557186,,14.5673294994,54.0500523554,11.6,,39.3896793324,19.7481005388,29.2193939129,353.3255553139,3.33125,10.5461425239,15.672941691,25.290993066,21.979554883,,,24.8888652217,2.9617340458,,,34.6626880237,24.6046329341,77.7467345384,20.6389840792,34.8095639312,25.976897759,14.1876814244,,18.4922401058,35.239257924,37.066220325,4.4552448836,34.9570705168,21.9826355919,13.6682229728,15.5197798714,54.0,29.6618038132,22.190689333,22.7685256636,,17.0478604069,14.1490519043,,21.8841119034,14.5454614583,40.0147263346,26.8353831875
2001-08-08,1.2052379644,,14.3678908753,52.5316470538,11.11,,38.7799956001,19.6729293393,28.981121954,344.9792823537,3.2125,10.4683317227,14.6313339359,24.9801633477,21.7541235508,,,24.2371109769,2.8155402905,,,33.8773117488,24.4430261497,76.3418053119,19.9582076612,34.6354516255,25.5597952685,14.383678806,,18.2482452711,34.2424991054,36.163796566,4.3867177156,34.6354736356,21.4889788168,13.3207257786,14.6735737763,50.82,29.7551428227,22.1024998075,22.5234600992,,16.6782696404,13.9930123446,,21.6716844592,14.469802361,39.6151602583,26.7510767638
2001-08-09,1.2148033451,,14.2847914486,52.6265473851,10.46,,38.6087361247,19.8264038717,29.2556526893,343.657789135,3.24125,10.4516579796,14.8835983141,25.1411287376,21.9312481689,,,24.3825918351,2.7986493786,,,34.3018394649,24.2948865973,76.2612064197,19.9851691035,34.7321806842,25.4493857857,14.4184525349,,18.1647733539,35.0399061603,35.9298348507,4.3553910102,34.6201594984,21.5386758075,13.0875165504,14.3945058088,48.6,30.2218378704,22.4607697546,22.7975465857,,16.7910920849,13.9864191238,,21.5491301644,14.4476094126,39.3536260992,26.7056809972
2001-08-10,1.212890269,,14.4814600918,52.7128204136,9.95,,38.9444046965,19.7011185391,29.3696088435,345.2574914524,3.21875,10.4627738083,14.9161485564,25.4630595173,22.060066073,,,24.7724805351,2.7945722619,,,34.2876885411,24.5776984701,76.8986703857,20.1873799207,35.4802187383,25.6640708911,14.4374200235,,18.0363550199,34.6028657552,36.7319893031,4.3181905475,35.2378296988,21.7076455762,13.0720722307,13.6473238312,46.2,30.44185125,22.6536843414,23.174818573,,17.3201904453,14.1490519043,,22.0311770572,14.5839375242,38.9395303474,26.96654235
2001-08-13,1.2173541133,,14.5562495758,54.3088714409,10.12,,38.6703895359,19.8232717383,29.0847184579,341.7103254443,3.1125,10.4905633802,14.8184978294,25.4491831906,21.9312481689,,,24.574626568,2.952414922,,,34.0329719114,24.3689563735,77.5654430398,20.5985419158,35.9187238045,25.5843307091,14.4785162486,,17.9914086029,34.4648529957,36.9325279163,4.3338539002,35.5543218676,21.8103526905,13.6203455816,14.1244400338,49.74,30.0351598513,22.5599829706,23.2554322455,,17.2812861541,14.3446507889,,21.9127079056,14.7741627963,37.9224530622,26.9991500191
2001-08-14,1.1943971997,,14.4842300727,53.4202592473,10.53,,38.2867683111,19.5946260065,29.0795386327,339.0673390069,3.13375,10.3404996921,14.3627944365,25.5990475191,21.8024302649,,,24.3534956635,2.9693058339,,,34.8820273437,24.6989035584,77.8145668886,20.4569943437,36.7505937095,25.6640708911,14.5543862028,,17.9721458528,33.0463885232,36.4646044857,4.3504962124,35.7329868016,21.4326555605,13.2589484996,13.9984093387,48.36,30.3685134568,22.6371488054,23.3779650278,,17.117888131,14.3951988153,,21.9290484782,14.7900149023,38.0386904662,26.8361116736
