date,AAPL,ABBV,ABT,AMGN,AMZN,AVGO,BA,BAC,BMY,C,CELG,CMCSA,CSCO,CVX,DIS,DWDP,FB,GE,GILD,GOOG,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MDT,MMM,MO,MRK,MSFT,NVDA,ORCL,PCLN,PEP,PFE,PG,PM,T,UNH,V,VZ,WFC,WMT,XOM
2011-10-05,48.2414031791,,21.0714620581,48.5160254439,219.498,29.1481735752,50.8609845617,5.4145323369,26.984233939,23.8814398612,32.04,9.700328881,13.4035826365,74.0648636562,28.5347791062,,,12.3085844678,18.2421849193,,253.1313923586,28.5111247305,38.5160636464,147.4895369427,17.7141600682,51.4794735098,26.1026656954,26.851050028,30.2270419182,70.2083576662,28.0830067963,61.7185081781,19.8526485864,25.1624058179,21.7827042333,12.3801605161,27.1152607549,445.67,49.9566871428,14.2294517574,51.5318978274,48.1074012794,20.4736065533,40.1597954256,20.2027942163,26.8598371785,20.4657849458,44.5667173123,60.3879174073
2011-10-06,48.1291693793,,21.100321427,49.2967231536,221.51,29.4520797088,52.1503223958,5.8931131847,27.0254564167,25.1475137672,31.675,9.9066234388,13.8929461115,74.0257421351,29.0056799356,,,12.5181608896,18.4751630153,,258.1518901543,28.9887707433,39.1150288011,151.5260049031,17.8600890756,51.8592739559,27.4061062003,26.7936847449,30.5096999235,71.2553889817,28.5008568664,63.5224960085,20.1897690341,25.1304129306,22.161314388,12.8712896384,27.6298167028,469.56,50.1886969686,14.4273028663,51.7515633217,49.0879439821,20.5459258982,40.6025018319,20.7114891171,26.9649637428,21.1925291459,44.6513644487,60.3389211255
2011-10-07,47.1637036236,,21.2446182715,48.8109556898,224.74,29.3895107989,52.4302444256,5.5365235334,26.9671580516,23.8041223707,31.475,9.8931694459,13.8182974458,73.8614317467,28.7068390247,,,12.4939789948,18.31673791,,258.3575249291,29.4577322832,39.488296941,152.1097915916,18.0708754197,52.1234829619,25.984171104,27.0026582763,30.0466424403,71.3290083711,28.5792037546,62.8162177542,20.5493641783,25.282379145,22.0855923571,13.1122209059,27.5379317121,467.73,50.561569903,14.5934977979,51.9956360932,49.5060048243,20.5676217017,40.5573277088,20.5023061672,27.1526897504,20.4991984722,45.4555122444,60.0694415752
2011-10-10,49.5882087775,,21.6939998728,49.7651417794,231.32,30.086707223,54.3133562623,5.8931131847,27.3419332561,25.6017540236,32.765,10.3371512116,14.1749521818,76.8346673467,29.8840910982,,,13.0098594178,18.9411192073,,269.4166634303,30.1003832823,40.9379662286,155.6375311521,18.5491982773,53.1968320487,27.3383950052,27.4124102987,31.4309913744,72.4005794831,29.2320944891,65.2839369561,20.6991954884,25.8742475591,22.6661279276,13.6960159003,28.5138664368,483.85,51.2658854457,14.9733719271,52.7197186488,50.2053065967,21.0955529198,42.0300041215,21.21542986,27.7083587332,21.8273861483,46.3950954584,62.2906063534
2011-10-11,51.052349712,,21.7269820087,49.5222580475,235.48,29.7917395051,54.2624613478,5.9775686285,27.4502016486,26.9064866748,33.165,10.3057585615,14.0920092199,76.365209094,29.5309154762,,,13.0098594178,18.4984608249,,272.4309683006,30.1438056471,41.1202599713,154.2864819587,18.6383771152,52.8087750712,27.3383950052,27.3714350965,31.7879315177,73.0795138518,28.9274121463,65.0286556594,20.8265521019,25.538322243,22.7166092816,13.5477505049,28.4770387114,493.26,50.5035674465,14.9179736166,52.5325961906,49.6352236301,20.80627554,42.1384220169,21.514941811,27.4079971209,21.7605590954,46.3189130357,62.2824403064
2011-10-12,51.294672689,,21.7723324455,49.1319091927,236.81,30.0777688073,54.559348349,6.1746313305,27.3336049182,28.2208840124,32.725,10.5838077481,14.3076609208,76.5060465698,30.572330772,,,13.2194358397,18.7733749782,,275.0992048914,30.1524901201,42.092493266,155.2205406603,18.7437702872,53.1142667344,28.1001459496,27.6500664717,31.6412966481,72.2778805008,28.6314350133,66.6794747117,20.8040774054,26.0502084389,22.6829550456,13.5384839177,28.6427634759,485.54,51.953628858,14.8942314835,52.7929404802,50.4029353585,20.9653780989,41.9035165768,21.6718290234,27.5356508061,22.5123634404,46.7252192904,63.0092184875
2011-10-13,52.0905123608,,21.697441946,49.4268394385,236.15,30.4442438507,53.8892319747,5.8368095556,27.283634891,26.7131929487,33.18,10.5658690909,14.4486639559,76.513870874,30.3821592832,,,13.0743444707,18.9364596454,,280.3604458381,29.8832714583,41.571654001,155.8043273488,18.9626637984,53.03170142,26.7459220485,27.6172863099,32.41305912,73.0549740553,28.4312151881,66.2029496244,20.6842123574,26.1541853224,22.8680533435,14.3261438308,28.67038427,493.77,51.6719026409,14.8467472174,52.597682263,50.5093508456,21.0449293783,42.0390389461,22.0117513169,27.7984672169,21.8190327667,46.5728544448,62.3641007762
2011-10-14,53.82120857,,21.9387557778,49.8692348073,246.71,31.9101440244,54.1946014618,5.808657741,27.0171280789,27.4477091079,33.15,10.7362863343,14.5564898063,78.6107844024,31.2152915199,,,13.3806484719,18.8386088451,,296.7560575207,30.4390777278,42.92583609,158.8983967978,19.0518426363,53.4362714604,26.9913751305,27.80167472,32.9523281473,73.5703097809,28.814244419,67.1304716693,20.7291617504,26.3781355332,22.9437753744,14.5670750983,29.3240763969,499.13,51.5724698584,15.0683404594,52.7929404802,51.2314559367,21.0955529198,42.6624418447,22.3255257417,28.0312474664,22.2784687553,46.945301845,63.7849929505
2011-10-17,53.564856368,,21.6516755296,48.9584208127,242.33,31.33808542,52.4047969683,5.6585147299,27.0171280789,26.9934688516,32.425,10.5030837907,14.2413065513,77.1554638193,30.2372667203,,,13.0824051023,18.5730138156,,292.1067054162,30.0916988094,41.4067215671,155.6125117226,18.8734849605,52.6684140368,26.271943683,27.453385501,32.3291299512,72.5232784654,28.2484057824,64.5691493252,20.5418726128,25.8422546718,22.6997821636,13.8442812957,28.7532466523,492.85,51.2824575761,14.7913489069,52.28038766,50.9578161127,20.9870739024,42.1022827184,21.6765831813,27.7383948944,20.3989578929,46.3697013175,63.2623659438
2011-10-18,53.8518177881,,21.8180988619,49.6870720084,243.88,32.0352818441,53.8383370602,6.2309349597,27.1170681334,28.8780826812,32.935,10.6645317055,14.5233126216,80.5512118466,30.7353349053,,,13.4693154196,18.9923743885,,296.1692460901,31.2206802943,42.821668237,149.199197959,18.9707709655,53.1885755173,27.82083727,27.3468499751,32.7892933251,73.3249118164,28.6314350133,66.6794747117,20.6242798333,26.2261693187,22.9774296104,14.3446770052,29.351697191,493.21,51.713332967,15.0129421489,52.8173477574,50.4029353585,21.1244806577,40.9638948166,22.3231486628,27.9636661036,21.6018448448,47.3092845315,64.4219446148
2011-10-19,50.8393605691,,22.1551061098,49.7217696844,231.53,30.9537335452,53.5329675732,6.005720443,26.9421730379,28.4045130522,32.655,10.5568997623,14.2330122551,79.9956862477,30.4364939943,,,13.316163419,19.0110126362,,291.2490579406,30.7430342814,42.3789548617,147.9398866738,19.6517730001,51.7189129215,27.2960755083,27.4656780616,31.2341919441,73.308551952,29.2843257479,66.1178558588,20.4669569577,26.0262137735,22.8259855485,14.0574128016,28.9926268678,479.0,51.4647510107,14.8863174392,53.1061672037,50.1901043843,21.0376974438,41.9667603492,21.412727415,27.8209943378,21.0338148953,47.6140142225,64.0463064538
2011-10-20,50.4172084355,,22.4879527743,49.6783975894,233.61,30.3727365252,53.0070534566,6.0714080104,27.0171280789,29.0713764073,32.975,10.5703537552,14.2578951437,80.8954812319,30.6447770535,,,13.4048303667,19.1088634365,,292.7386561877,31.0296218891,42.0664513027,147.8231293361,19.1410214741,51.6280910757,28.040898654,27.5025557436,31.4184502343,72.8095760907,29.0492850835,66.9517747616,20.4145159992,26.2341675406,22.7502635176,13.3531521734,29.0294545932,473.82,51.4730370759,14.8230050843,53.3850258423,51.8319433282,20.9653780989,42.3552578077,21.7146164449,27.8585395393,21.5183110287,47.7155907862,64.2749557692
2011-10-21,50.1060147177,,22.4089016915,50.8234208968,234.78,30.2475987055,54.7883754643,6.0620240722,27.1170681334,29.283999506,33.465,10.9089459098,14.4154867712,82.5698823329,31.8401406974,,,13.1468901552,19.3232032848,,296.1592151254,32.0109673337,44.5143958482,151.4759660441,19.4815224915,52.6601575053,28.2863517361,27.9409904076,32.1632010197,75.5171336333,29.8501643845,68.4834625421,20.5643473093,26.6740697402,22.8512262255,13.4180182839,29.5726635438,495.46,51.6056141193,15.0841685481,54.344627628,53.2077435544,21.0666251818,43.294879568,22.2090488719,28.0988288291,21.9777470173,48.1811500364,65.4345344402
2011-10-24,51.751260193,,22.2383177759,51.1356999807,237.61,31.5972994751,54.9240952363,6.3060064652,27.0920831198,30.5404087257,33.93,11.0636668282,14.5481955102,83.1488808445,32.0303121862,,,13.2597389977,19.5655005047,,299.1333961373,31.8720157663,44.9397479146,151.9930342539,19.9355238479,53.4445279919,29.259700165,27.8098697604,32.8664695723,75.2635557365,30.2070779861,69.930056557,20.4594653922,26.8180377328,22.8764669025,13.9184139934,30.2631833961,519.82,51.4564649455,15.3215898789,53.6146741329,52.8124860309,20.8858268194,44.2977451005,22.394461032,27.7308858541,22.1531680311,48.0626440454,65.4671986281
2011-10-25,50.7309529215,,22.0469309438,48.9844440697,227.15,30.7839036471,54.050399204,6.0620240722,26.7422929289,29.8638806843,32.945,10.8573722704,14.6145498797,81.7639789993,31.2515146606,,,13.0743444707,19.1321612461,,292.4828665897,31.2988405509,44.0195985465,150.416810195,19.9679525162,52.5858487224,28.3455990317,27.4328978998,31.5949908997,75.0672373649,29.3626726361,65.556237006,20.2272268616,26.3221479805,22.5567516607,13.3902185223,29.8028368279,505.06,51.2244551197,14.9338017053,52.9093258117,52.3260152327,20.5459258982,44.0538048358,21.5553521535,27.1752168714,21.3428900149,48.0033910499,64.8710771986
2011-10-26,51.0918866188,,22.321529442,49.4008161815,198.4,30.1850297956,56.4594251572,6.1840152687,27.075426444,30.105497842,33.235,11.1219674641,14.6062555835,83.540096055,31.7405270604,,,13.1791326816,19.3325224087,,294.0627435184,31.7417486719,44.6185637012,151.7595195785,20.0247026858,53.2463712374,28.9296080891,27.6459689515,31.7445198787,75.075417297,29.5541872515,65.5392182529,20.433244913,26.8260359546,22.3716533629,13.5477505049,29.830457622,495.63,51.3818903586,15.258277524,53.270201697,53.8158320522,20.791811671,44.0538048358,21.8738807363,27.6407773704,21.5183110287,48.5620621501,66.2021428562
2011-10-27,51.6135187113,,22.5836461904,50.3636766901,206.78,30.1760913799,57.4094635613,6.6156764255,27.1670381607,32.637645654,32.645,11.0277895138,15.2946821669,85.4883478034,32.7366634303,,,13.8844379475,19.6214152478,,300.2618796578,32.4538754547,46.8842145039,155.4040164767,20.3733108702,53.9151502838,31.0371190353,28.0966961761,33.6826083864,76.4905455594,30.4856446995,69.274834562,20.7216701849,27.441899034,22.9269482564,14.1315454993,30.990530974,520.55,51.6387583801,15.5629682318,53.4096310163,54.3175050629,21.0738571163,44.4332674698,22.4396255326,28.2790457965,22.6126040197,48.9345095503,66.8635926614
2011-10-28,51.6466786977,,22.5586826905,49.6523743324,217.32,30.0241383131,57.8251053631,6.8971945713,26.7256362531,33.01456842,33.095,10.6959243556,15.3942137211,85.7856713634,32.7909981414,,,13.9045895265,19.9382654584,,300.9991555579,31.3683163346,46.7713659965,156.3297353684,20.251703364,54.1628462269,31.0540468341,28.2442069042,34.2064421643,76.3105870521,30.8860843501,68.9259501231,20.6467545298,28.0817567789,22.6997821636,14.4558760517,31.018151768,523.68,52.3679321185,15.6856359194,53.0897637543,54.8191780735,21.5077731859,44.1351182574,22.6060210609,28.2565186756,22.6209574013,48.3758384501,66.5369507823
2011-10-31,51.6249971681,,22.4130622748,49.6783975894,213.51,30.1850297956,55.8062737544,6.4092297853,26.3092193592,30.5307440394,32.415,10.5165377836,15.3693308326,82.1943157308,31.5865787123,,,13.4693154196,19.4117349613,,297.2375438228,31.0904131999,45.4866291429,153.9779089948,19.8949880125,53.163805923,29.4205142533,27.9942581705,33.4983500963,75.9506700374,30.2418988253,67.2410935645,20.6392629643,27.5938652485,22.4053075988,13.7145490747,30.1711140825,507.72,52.1607804882,15.2424494353,52.4828361292,53.1089291736,21.1968000027,43.3581233403,22.1686385293,27.7684310556,21.6436117529,48.0118557636,63.7686608565
2011-11-01,50.5702545263,,21.9512375277,48.1777231031,212.105,29.4967717872,53.5838624877,6.005720443,26.0760258985,28.1918899535,31.78,10.3057585615,14.5896669911,79.8704973803,30.4274382091,,,12.9131318385,19.1275016842,,290.2208840663,30.8646169029,44.4449506129,151.2424513687,19.3761293194,52.3298962479,27.6854148799,27.4697755818,32.2500242978,75.181756415,28.8751808876,65.1222588015,20.3021425166,27.2419434888,21.8668398233,13.028821621,29.1767654951,489.02,51.5641837932,15.2978477458,51.4330153721,52.2652063829,20.7556519985,41.758959383,21.4008420201,27.38547,20.6913262493,47.5970847952,62.0129607561
2011-11-02,50.6850390943,,22.0011645274,47.5358160974,215.62,29.1392351595,54.627208235,6.3060064652,25.9594291682,28.8297592496,31.895,10.3236972187,14.8053186919,81.7952762161,30.8530601126,,,13.0985263655,19.1181825603,,293.3154366537,31.2554181861,45.5300324149,153.3857824965,19.335593484,52.5445660652,28.4725575225,27.7688945582,34.503570716,75.6889122085,29.5715976711,66.4241934149,20.3695666062,27.3459203723,21.8836669413,12.8017902343,29.7199744456,493.64,51.713332967,15.456128633,51.556041242,53.1089291736,21.0304655093,41.8854469276,21.7502726296,27.6332683301,21.2593561988,48.1303617545,63.180705474
2011-11-03,51.4069064889,,22.4005805249,48.316513807,218.29,30.6855810744,56.1455731844,6.4843012909,26.4341444273,29.757569135,32.07,10.4582371477,15.0790304661,83.0393405856,31.72241549,,,13.4370728931,19.0715869411,,299.6750682271,31.6549039423,46.823449923,156.2046382209,19.7895948405,53.1225232658,29.0988860768,28.1294763379,35.3650505754,76.0733690196,30.3550665526,67.7686749112,20.5793304403,27.6178599139,22.3211720089,13.5755502665,30.4841497489,511.71,52.0364895101,15.7331201856,51.8431016053,53.808230946,21.2908151511,41.7228200845,22.1496218975,28.1213559501,21.6622180612,48.6043857183,64.3974464739
2011-11-04,51.0459727916,,22.1883907762,47.8567696003,216.48,30.7302731529,55.8147562402,6.0901758868,26.1010109122,29.3321847809,31.865,10.2026112826,14.9546160233,83.2740697119,31.4779092901,,,13.2113752081,18.9737361408,,298.9929626325,31.6027971045,46.8321305774,155.437375716,19.4134289881,52.9408795742,28.7518662021,27.7729920784,34.7379935669,76.735943524,29.9285112727,67.4793561082,20.5044147853,27.2099506015,22.0855923571,13.7330822492,29.9685615925,513.37,51.3653182282,15.5590112097,51.6954705613,53.3673667851,21.0883209853,41.1807306074,22.0212596328,27.9111028215,21.3181068871,48.6721034275,64.1198008766
2011-11-07,50.980928203,,22.3132082754,50.6846301929,217.0,30.9090414668,56.2303980419,6.052640134,26.1426526016,29.5352091317,32.145,10.1577646396,14.9380274309,84.283404955,31.8310849122,,,13.2113752081,19.1414803699,,305.1068355726,32.4278220358,46.8408112319,156.2213178406,19.8550149887,52.841801197,28.9803914854,27.9491854481,35.2994507652,77.3985180284,30.5117603289,67.811221794,20.6167882678,27.4498972559,22.5483381017,13.6589495515,30.2631833961,509.0,51.7879075539,15.8834870284,52.0481447219,53.5877988655,21.2908151511,40.8103027981,22.0973261601,28.0387565067,21.334892798,49.0445508276,64.7975827758
2011-11-08,51.8099278611,,22.5753250238,50.3116301761,217.99,31.0431177022,56.8920319305,6.1277116395,26.4258160895,30.3763100137,32.59,10.2070959469,15.1868563165,85.175375635,31.9578659047,,,13.2839208925,19.2067142368,,307.1180439803,32.9488904135,47.4397763866,156.7884249094,20.2393583596,53.5518629005,29.6405756372,28.1294763379,35.5078266327,77.3821581641,30.5639915877,69.6322283775,20.7141786194,27.569870583,22.8512262255,13.9740135167,30.9444963171,552.85,52.7490911181,16.0496819599,52.6632740718,54.1198763011,21.3052790201,41.6957156106,22.4729046382,28.1739192322,22.2665108549,50.2126813099,65.5161949099
2011-11-09,50.4133822833,,22.0261280273,49.8865836453,211.22,29.7023553482,55.0994847879,5.7805059264,25.7928624107,27.8916786726,32.155,9.6913595524,14.6062555835,81.5918443066,30.5994981275,,,12.7761011011,18.5776733775,,301.4054096253,32.2715015225,45.8598972828,152.5934448891,19.4952041734,52.4537442194,27.5415285904,27.4656780616,34.482347248,75.7870713943,29.6847653984,67.2240748114,20.3545834752,27.0259914999,22.0435245621,13.2697528885,29.0846961814,536.55,51.6056141193,15.4582096168,51.4412170967,52.918901518,20.9075226229,41.1445913089,22.1377365026,27.7008496929,20.9739957129,49.1376626776,63.5694373631
2011-11-10,49.1303458894,,22.4463469413,50.2769325001,210.79,29.5950943599,55.3384910736,5.6585147299,26.0843542364,27.6789864956,32.155,9.9425007532,15.4356852021,82.5464094203,31.369239868,,,12.9453743649,18.7128006732,,298.4613215073,32.3062394144,46.4935850552,153.5228716002,19.6751095811,52.9408795742,27.7108065781,27.6131887897,34.7399229731,76.2860472556,30.0590894196,68.3473125171,20.6991954884,27.9697816736,22.1108330341,13.4087516967,29.2135932205,528.36,52.1690665535,15.8178887444,51.8677067793,53.9678541766,21.0883209853,41.6776459614,22.1163427919,28.0312474664,21.0495323121,49.2053803867,64.6454932223
2011-11-11,49.053822844,,22.6876607731,50.1901883101,217.39,30.6498274117,57.1225022774,5.8274256174,26.4757861167,28.3557343317,32.285,10.0994640037,15.7757513457,83.7591765729,33.2347316153,,,13.1388295236,19.1414803699,,305.1168665372,33.053104089,47.5613055484,156.8972766864,20.3211335449,53.8738676266,28.1678571447,27.912307766,35.7084848754,77.5130370785,30.5552863779,70.0236596991,20.8115689709,28.7696038547,22.6408872506,13.8813476446,29.8028368279,533.31,52.4342206401,15.9777461344,52.4008188825,54.4543249749,21.2763512821,42.5811284232,22.6202835348,28.1739192322,21.5279307738,50.1111047462,65.4833382425
2011-11-14,48.3702169722,,22.5670038572,49.7304441034,218.93,29.5772175285,57.9931680324,5.6772826063,26.2425926561,27.4372908398,32.51,9.9604394104,15.7093969762,83.0706378024,32.7094960748,,,12.9776168914,18.8525875309,,307.449065813,33.2181090753,47.4918603131,156.8721570455,20.1412281372,53.5931455577,27.5499924898,27.7770895987,35.4306503855,76.9404418278,30.1896675665,69.6662658837,20.6917039229,28.5296572004,22.5146838657,13.6126166154,29.7383883083,534.4,52.0364895101,15.8178887444,51.7118740107,54.1274774073,21.1100167888,42.4094667554,22.301754952,27.7834491362,21.0663182231,49.8486986234,64.8590615608
2011-11-15,49.5907595457,,22.6751790231,49.3314208296,217.83,29.4878333716,57.9931680324,5.7523541119,25.9927425198,27.0892490956,32.705,10.0008013891,15.8586943075,80.8015895814,33.0083369858,,,13.0582232075,18.9504383312,,309.2345775165,33.061788562,47.552624894,158.0444069514,20.7218319528,53.6591978092,27.6769509805,27.8631375234,35.82231984,77.2758190461,30.4595290701,69.6662658837,20.8040774054,28.5776465312,22.6661279276,13.7886817724,30.3460457784,546.82,53.4451205956,15.8818317004,52.1301619686,54.3631117002,21.1534083957,42.0571085953,22.7320062466,27.9636661036,21.2257843769,48.6382445729,64.96584573
2011-11-16,49.0729536054,,22.3714564417,48.8258151734,211.99,28.6923143749,56.6274178285,5.5365235334,25.6845940182,25.9677812529,32.435,9.6465129094,15.5932768296,79.6983626877,32.1752047491,,,12.8567074172,18.7221197971,,306.681697019,32.8620456839,46.582561763,156.2609124518,20.3947312116,53.1720624544,26.6358913565,27.4574830212,34.8257815481,76.1960680019,29.8240487552,69.6662658837,20.6018051368,28.0657603353,22.0982032563,13.5106841561,29.452973436,538.33,53.9339984429,15.6420456153,51.900513678,54.4391227624,20.8135074745,40.575397358,22.2542133725,27.5206327255,20.9320309356,47.977996909,64.2758557134
2011-11-17,48.1342709156,,22.2216754427,48.7386417844,204.52,27.8878569625,56.4140193591,5.4426841515,25.5096989228,25.1363481972,32.33,9.5299116376,15.3278593516,78.9333215021,31.8310849122,,,12.6068278373,18.4565247676,,301.3652857668,32.6709872787,45.9794098092,155.5156964402,19.9040800999,52.7922620083,25.806429217,27.2976797324,34.6704643506,75.4925938368,29.4758403634,68.4409156593,20.6317713988,27.86580479,21.6489494118,13.028821621,28.3757624663,513.4,53.105391922,15.5621169203,51.6216550394,54.7887736486,20.6905645881,40.2230391979,21.7776777542,27.558177927,20.705421138,48.0203204772,63.9555032057
2011-11-18,47.8192510456,,22.2674418591,48.4422522619,197.14,26.6901092596,57.5834429712,5.4239162751,25.6596090046,25.4070473316,31.52,9.610635595,15.2780935745,77.198176545,32.2657626009,,,12.614888469,18.5823329395,,298.361011861,32.8967835757,46.1105297991,155.1054089731,19.8631925072,52.7179532254,25.916459909,27.6131887897,34.7698287688,75.8606907837,29.5454820417,68.5345188014,20.7066870539,27.95378523,21.4455137086,12.9083559872,28.1732099763,496.92,52.9396706179,15.6100741373,51.8677067793,55.5564853771,20.7122603916,40.2501436718,21.6370997468,27.3779609597,20.7222070489,48.4435561592,63.9883598732
2011-11-21,47.0629482806,,21.955398111,47.9192119279,189.25,26.3236342162,55.9616146041,5.1517820676,25.3348038273,24.1695655742,30.66,9.6509975737,14.9297331347,75.4472575429,31.0885105273,,,12.284402573,16.8955715242,,291.3694295161,32.1846567929,44.843036563,151.9570806545,19.2744111731,51.9666088646,25.3155230528,27.0231458774,33.9382547053,75.4844139047,28.9622329855,66.7050028414,20.4519738267,27.3059292633,21.1912190797,13.5570170921,27.5379317121,477.65,52.3265017924,15.1544805757,50.5718342823,54.7279647989,20.5097662257,40.150760601,21.7324068705,27.0851083877,20.2941663201,47.9610674817,63.1751573536
2011-11-22,48.0194863476,,21.9221134446,48.5207083119,192.34,26.2878805534,54.9287660124,5.0391748092,25.4097588682,23.6475029578,30.845,9.5926969378,14.8633787652,76.0466712553,30.8077811867,,,12.0828867827,18.0604620044,,290.8979741786,32.2193946848,44.5458312524,151.8147360231,19.0045530617,51.9335827389,24.8923280837,27.0313409179,34.203548055,75.7870713943,30.2506040351,66.6964934648,20.5044147853,27.0419879435,21.0132128394,13.9740135167,27.4458623985,481.07,52.351359988,15.1065233587,50.5964394563,54.7355659051,20.3072720599,40.1326909518,21.6442477811,27.1752168714,20.0843424334,48.1218970409,62.4523106696
2011-11-23,46.8053206945,,21.7806536121,47.8930599112,188.99,25.8945902629,53.2301141963,4.8233442308,25.1099387046,22.729059466,30.215,9.4491876802,14.4362225117,73.9408362392,30.2463225055,,,11.8733103609,18.4705034534,,285.9376621707,31.715695253,42.998615371,149.001336249,18.5629670611,51.1822383781,24.0205464473,26.5806136932,33.4800207375,75.1490366864,29.5541872515,64.7340757591,20.3171256476,26.5460981912,20.7419652352,13.3809519351,26.7001009579,464.53,51.7050469018,14.7468442311,50.0797308024,53.9830563891,19.9239795317,39.3556960346,21.274932677,26.5444574856,19.4800496397,47.9441380545,61.2612564742
2011-11-25,46.369139336,,21.6558361129,47.6402570831,182.399,25.4208542312,53.5886236249,4.8514960454,25.1182670425,22.8450733807,30.12,9.4177950301,14.5150183254,72.7893309495,30.3459361425,,,11.849128466,18.3027592242,,282.3716542458,31.6722728882,42.9549087077,148.2561202374,18.5874996167,51.0583904066,24.1051854411,26.5273459303,33.3980209749,75.3371751259,29.3191465871,65.2396768274,20.4145159992,26.5221035258,20.5978649454,13.0102884466,26.4607207425,459.18,51.7796214887,14.7468442311,50.0305204544,54.2034884695,19.8227324488,39.4550791054,21.2106003685,26.5444574856,19.7318383037,48.1557558954,60.7026931274
2011-11-28,47.9697463681,,22.1343031932,48.7299244455,194.15,25.5459920509,55.475066094,4.9265675509,25.909459141,24.2179047054,31.025,9.7541448526,14.9380274309,75.5340147907,30.8530601126,,,11.9297347821,18.5450564441,,295.0056541933,32.393084144,45.1577245388,152.5683252483,19.1844584693,51.9750580979,24.6807305991,26.7035393,34.6569585073,76.6950438632,30.2593092449,66.6022288589,20.6767207919,27.401907925,21.0810247405,13.7423488364,27.5011039867,472.5,52.1939247491,15.2583878792,51.0475343128,55.5564853771,20.2132569115,40.6838152534,22.2708921191,27.2202711132,20.2689874537,48.4604855865,62.2962414991
2011-11-29,47.597334214,,22.0718944436,48.9391405791,188.39,25.805206106,55.7055364409,4.7670406017,26.2342643182,24.4015934037,30.615,9.7541448526,14.6643156568,76.8117124409,30.7896696164,,,12.0264623615,18.2980996623,,292.3675104965,34.0865563713,45.0703112122,151.5049271194,19.2825886917,52.3167251465,24.1728966362,27.3140698133,34.5055001222,77.0222411494,30.3898873918,66.1908923965,20.9389255845,27.5778688048,21.0555952776,13.8164815341,27.3814138789,463.0,52.7490911181,15.5061668338,51.2853843281,56.5978369295,20.2928081909,41.4517753459,22.1350794679,27.5056146449,20.2102367654,49.2392392413,63.1915856873
2011-11-30,48.7451798944,,22.6959819397,50.4821095642,192.29,26.7437397538,58.6333634405,5.1142463148,27.2503215395,26.5671864792,31.54,10.1667339682,15.4605680906,81.0943656759,32.4649898749,,,12.8244648908,18.5683542537,,300.6229943844,34.3140333903,47.334316372,157.4164159304,20.370198656,53.9333936202,26.2126963874,27.7432378539,36.132954235,78.7199280397,31.7130792805,69.4473060566,21.4933014318,28.5936429748,21.6828553623,14.4836758134,28.8637298287,485.89,53.4575496934,16.0416890904,52.9585361597,57.950833837,20.9581461644,44.0628396605,23.104829451,28.3316090787,21.7041828386,49.857163337,66.0747582567
2011-12-01,49.4759749776,,22.6835001898,50.5605656143,197.13,26.7348013381,60.5880934198,5.1988570075,27.4002316213,26.0934629939,31.38,10.1218873252,15.4108023135,80.3135504452,32.5917708674,,,12.8244648908,18.4844821391,,307.8352579511,34.4190227836,47.3517990373,158.6305319043,20.3783761746,53.7083933687,25.7810375189,27.5781732229,36.7513289156,78.7034456427,32.0351720429,68.8131623439,21.4858098663,28.5376554222,21.4285607334,14.6597409704,29.1583516324,488.43,53.5327243727,16.0097176124,52.5566516511,57.5327729948,20.8568990815,43.836969045,23.2930610203,28.3616452399,21.5195378183,49.6116866414,65.5408374105
2011-12-02,49.7017179614,,22.5295586074,50.6477390033,196.03,27.8521032997,60.8612434605,5.3022700764,27.2919632289,27.234266489,30.605,10.4761758049,15.3859194249,80.2031321298,33.1532295487,,,12.9695562598,18.3586739673,,311.1404607956,34.9439697503,47.3168337067,158.8063693902,20.1494056557,52.8917257892,27.3637867034,27.3924755131,36.5024355184,78.8682696126,30.128731098,68.3504088238,21.2835375977,28.3776909859,21.3777018076,14.5670750983,28.7256258582,486.48,53.6914264733,15.8978174394,53.0323516817,57.3655486579,20.9436822954,43.5749591311,23.1596310471,28.4217175623,21.8804349034,49.1715215322,65.5408374105
2011-12-05,50.123870095,,22.5961279403,50.1246986694,196.24,27.7448423114,60.6819887463,5.4432878975,27.3419332561,28.8391256431,30.655,10.3819978546,15.5849825334,81.0943656759,33.4520704597,,,13.1630114184,18.7081411113,,313.7936509394,35.1976941175,47.8150896685,159.7944085966,20.4519738413,52.8000590201,28.3625268305,27.3635892026,35.9679900066,78.5798276652,31.3213448398,69.3530414507,21.1411978531,28.2017301061,21.7845732139,14.3446770052,29.3701110537,484.02,53.791659379,15.8578530919,53.1799827257,57.6695929068,21.0810890508,43.7579143296,22.8880057447,28.5718983685,22.4427629197,49.3831393732,66.0829724236
2011-12-06,49.8611409726,,22.6918213564,50.4646748864,191.99,27.5392587505,60.4941980932,5.4338867095,27.5834550546,28.7617830333,31.105,10.3999365118,15.5352167563,82.3089671459,33.3524568227,,,13.4773760512,18.5450564441,,312.8507402645,35.2764361625,47.7276763419,161.5527834554,20.7300094713,52.9083924745,28.1255376478,27.5162739863,35.8194257307,79.123746766,31.269113581,70.3813826065,21.5457423904,28.3137052115,21.7506672634,14.1408120865,29.2135932205,479.1,54.0004779325,16.1695750025,53.1799827257,57.4491608263,21.0955529198,43.77604481,22.7236009564,28.7746424568,22.3672263205,49.7555867733,66.3868965976
